sample,sample_label,window,group,decade,outcome,outcome_label,panel,n_cell,n_usable,fitted,score_gap_min,illiberal_cutoff,other_cutoff_max,n,est,se,pval,ci_lo,ci_hi,bw
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_debt,Public debt and deficit: Debt / GDP,fiscal,3,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_deficit,Public debt and deficit: Deficit / GDP,fiscal,3,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_checks_balances,Executive constraints: Checks & balances,institutions,3,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_jucon,Executive constraints: Judicial constraints,institutions,3,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_legcon,Executive constraints: Legislative constraints,institutions,3,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_hos_power,Executive power (ET): HOS,exec_power,3,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_hog_power,Executive power (ET): HOG,exec_power,3,1,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_hos_power_vdem,Executive power (V-Dem): HOS (v2ex_hosw),exec_power_alt,3,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_hog_power_vdem,Executive power (V-Dem): HOG (v2ex_hogw),exec_power_alt,3,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_polyarchy,V-Dem high-level democracy indices: Electoral (polyarchy),vdem_high,3,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_libdem,V-Dem high-level democracy indices: Liberal,vdem_high,3,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_partipdem,V-Dem high-level democracy indices: Participatory,vdem_high,3,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_delibdem,V-Dem high-level democracy indices: Deliberative,vdem_high,3,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_egaldem,V-Dem high-level democracy indices: Egalitarian,vdem_high,3,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_elecoff,V-Dem mid-level: electoral component: Elected officials,vdem_electoral,3,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_frefair,V-Dem mid-level: electoral component: Clean elections,vdem_electoral,3,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_frassoc,V-Dem mid-level: electoral component: Association,vdem_electoral,3,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_suffr,V-Dem mid-level: electoral component: Suffrage,vdem_electoral,3,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_freexp,V-Dem mid-level: electoral component: Expression & alt. info,vdem_electoral,3,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_cl_rol,V-Dem mid-level: liberal component (see also Executive constraints),vdem_liberal,3,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_cspart,V-Dem mid-level: participatory component: Civil society,vdem_particip,3,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_dd,V-Dem mid-level: participatory component: Direct democracy,vdem_particip,3,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_locelec,V-Dem mid-level: participatory component: Local elections,vdem_particip,3,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_regelec,V-Dem mid-level: participatory component: Regional elections,vdem_particip,3,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_delib,V-Dem mid-level: deliberative and egalitarian components: Deliberation,vdem_egal_delib,3,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_eqprotec,V-Dem mid-level: deliberative and egalitarian components: Equal protection,vdem_egal_delib,3,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_eqaccess,V-Dem mid-level: deliberative and egalitarian components: Equal access,vdem_egal_delib,3,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2000s,Y_eqdr,V-Dem mid-level: deliberative and egalitarian components: Equal distribution,vdem_egal_delib,3,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_gdp_growth,GDP per capita growth: PWT,growth,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_gdp_growth_wb,GDP per capita growth: World Bank,growth,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_gdp_growth_imf,GDP per capita growth: IMF WEO,growth,14,8,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_inflation,Inflation,inflation,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_unemployment,Unemployment,unemployment,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_trade_pct_gdp,Trade openness,trade,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_top10_share,Top-10% income share,top10,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_gini_disp,Income inequality (Gini): Disposable,gini,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_gini_mkt,Income inequality (Gini): Market,gini,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_debt,Public debt and deficit: Debt / GDP,fiscal,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_deficit,Public debt and deficit: Deficit / GDP,fiscal,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_checks_balances,Executive constraints: Checks & balances,institutions,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_jucon,Executive constraints: Judicial constraints,institutions,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_legcon,Executive constraints: Legislative constraints,institutions,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_hos_power,Executive power (ET): HOS,exec_power,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_hog_power,Executive power (ET): HOG,exec_power,14,7,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_hos_power_vdem,Executive power (V-Dem): HOS (v2ex_hosw),exec_power_alt,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_hog_power_vdem,Executive power (V-Dem): HOG (v2ex_hogw),exec_power_alt,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_polyarchy,V-Dem high-level democracy indices: Electoral (polyarchy),vdem_high,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_libdem,V-Dem high-level democracy indices: Liberal,vdem_high,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_partipdem,V-Dem high-level democracy indices: Participatory,vdem_high,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_delibdem,V-Dem high-level democracy indices: Deliberative,vdem_high,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_egaldem,V-Dem high-level democracy indices: Egalitarian,vdem_high,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_elecoff,V-Dem mid-level: electoral component: Elected officials,vdem_electoral,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_frefair,V-Dem mid-level: electoral component: Clean elections,vdem_electoral,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_frassoc,V-Dem mid-level: electoral component: Association,vdem_electoral,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_suffr,V-Dem mid-level: electoral component: Suffrage,vdem_electoral,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_freexp,V-Dem mid-level: electoral component: Expression & alt. info,vdem_electoral,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_cl_rol,V-Dem mid-level: liberal component (see also Executive constraints),vdem_liberal,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_cspart,V-Dem mid-level: participatory component: Civil society,vdem_particip,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_dd,V-Dem mid-level: participatory component: Direct democracy,vdem_particip,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_locelec,V-Dem mid-level: participatory component: Local elections,vdem_particip,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_regelec,V-Dem mid-level: participatory component: Regional elections,vdem_particip,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_delib,V-Dem mid-level: deliberative and egalitarian components: Deliberation,vdem_egal_delib,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_eqprotec,V-Dem mid-level: deliberative and egalitarian components: Equal protection,vdem_egal_delib,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_eqaccess,V-Dem mid-level: deliberative and egalitarian components: Equal access,vdem_egal_delib,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,OECD,2010s,Y_eqdr,V-Dem mid-level: deliberative and egalitarian components: Equal distribution,vdem_egal_delib,14,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_gdp_growth,GDP per capita growth: PWT,growth,31,30,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_gdp_growth_wb,GDP per capita growth: World Bank,growth,31,29,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_gdp_growth_imf,GDP per capita growth: IMF WEO,growth,31,0,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_inflation,Inflation,inflation,31,23,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_unemployment,Unemployment,unemployment,31,0,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_trade_pct_gdp,Trade openness,trade,31,25,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_top10_share,Top-10% income share,top10,31,3,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_gini_disp,Income inequality (Gini): Disposable,gini,31,10,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_gini_mkt,Income inequality (Gini): Market,gini,31,10,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_debt,Public debt and deficit: Debt / GDP,fiscal,31,25,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_deficit,Public debt and deficit: Deficit / GDP,fiscal,31,8,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_checks_balances,Executive constraints: Checks & balances,institutions,31,29,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_jucon,Executive constraints: Judicial constraints,institutions,31,31,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_legcon,Executive constraints: Legislative constraints,institutions,31,29,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_hos_power,Executive power (ET): HOS,exec_power,31,31,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_hog_power,Executive power (ET): HOG,exec_power,31,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_hos_power_vdem,Executive power (V-Dem): HOS (v2ex_hosw),exec_power_alt,31,31,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_hog_power_vdem,Executive power (V-Dem): HOG (v2ex_hogw),exec_power_alt,31,31,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_polyarchy,V-Dem high-level democracy indices: Electoral (polyarchy),vdem_high,31,31,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_libdem,V-Dem high-level democracy indices: Liberal,vdem_high,31,31,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_partipdem,V-Dem high-level democracy indices: Participatory,vdem_high,31,31,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_delibdem,V-Dem high-level democracy indices: Deliberative,vdem_high,31,31,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_egaldem,V-Dem high-level democracy indices: Egalitarian,vdem_high,31,31,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_elecoff,V-Dem mid-level: electoral component: Elected officials,vdem_electoral,31,31,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_frefair,V-Dem mid-level: electoral component: Clean elections,vdem_electoral,31,31,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_frassoc,V-Dem mid-level: electoral component: Association,vdem_electoral,31,31,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_suffr,V-Dem mid-level: electoral component: Suffrage,vdem_electoral,31,31,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_freexp,V-Dem mid-level: electoral component: Expression & alt. info,vdem_electoral,31,31,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_cl_rol,V-Dem mid-level: liberal component (see also Executive constraints),vdem_liberal,31,31,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_cspart,V-Dem mid-level: participatory component: Civil society,vdem_particip,31,31,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_dd,V-Dem mid-level: participatory component: Direct democracy,vdem_particip,31,31,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_locelec,V-Dem mid-level: participatory component: Local elections,vdem_particip,31,30,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_regelec,V-Dem mid-level: participatory component: Regional elections,vdem_particip,31,31,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_delib,V-Dem mid-level: deliberative and egalitarian components: Deliberation,vdem_egal_delib,31,31,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_eqprotec,V-Dem mid-level: deliberative and egalitarian components: Equal protection,vdem_egal_delib,31,31,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_eqaccess,V-Dem mid-level: deliberative and egalitarian components: Equal access,vdem_egal_delib,31,31,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1970s,Y_eqdr,V-Dem mid-level: deliberative and egalitarian components: Equal distribution,vdem_egal_delib,31,31,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1980s,Y_gdp_growth,GDP per capita growth: PWT,growth,45,45,TRUE,-Inf,0.6535,0.6535,45,-0.04720314397151362,0.08963219545683809,0.598449463012098,-0.22287901892217088,0.12847273097914363,18.918118126107547
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1980s,Y_gdp_growth_wb,GDP per capita growth: World Bank,growth,45,44,TRUE,-Inf,0.6535,0.6535,44,-0.06320929590636482,0.10944810389173901,0.5635831294729508,-0.27772363771037134,0.15130504589764168,15.810365861908364
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1980s,Y_gdp_growth_imf,GDP per capita growth: IMF WEO,growth,45,35,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1980s,Y_inflation,Inflation,inflation,45,37,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1980s,Y_unemployment,Unemployment,unemployment,45,0,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1980s,Y_trade_pct_gdp,Trade openness,trade,45,44,TRUE,-Inf,0.6535,0.6535,44,-6.6346280871581325,9.352239966397184,0.47806640019352414,-24.964681596072694,11.695425421756427,10.291272333687214
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1980s,Y_top10_share,Top-10% income share,top10,45,41,TRUE,-Inf,0.6535,0.6535,41,0.08430275699773122,0.08929477831359209,0.3451210854869032,-0.09071179250439747,0.2593173064998599,18.186288242306976
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1980s,Y_gini_disp,Income inequality (Gini): Disposable,gini,45,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1980s,Y_gini_mkt,Income inequality (Gini): Market,gini,45,14,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1980s,Y_debt,Public debt and deficit: Debt / GDP,fiscal,45,43,TRUE,-Inf,0.6535,0.6535,43,-7.931364225505549,22.876513853950303,0.7288141854665774,-52.768507471079715,36.90577902006862,13.290474373302056
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1980s,Y_deficit,Public debt and deficit: Deficit / GDP,fiscal,45,22,FALSE,-Inf,0.6535,0.6535,NA,NA,NA,NA,NA,NA,NA
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1980s,Y_checks_balances,Executive constraints: Checks & balances,institutions,45,43,TRUE,-Inf,0.6535,0.6535,43,-0.19399940494019333,0.14286106133193807,0.17447682541734486,-0.47400193994395956,0.08600313006357294,10.540202008233543
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1980s,Y_jucon,Executive constraints: Judicial constraints,institutions,45,45,TRUE,-Inf,0.6535,0.6535,45,-0.25322815830884504,0.19134298789834792,0.18569397038862773,-0.6282535232838902,0.12179720666620014,10.100508535353743
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1980s,Y_legcon,Executive constraints: Legislative constraints,institutions,45,43,TRUE,-Inf,0.6535,0.6535,43,-0.10539780658308127,0.12175885794101705,0.3866945113856147,-0.3440407829462034,0.1332451697800408,11.707995684512401
popucut,"One side illiberal, the other not (PopuList-calibrated)",1,Non-OECD,1980s,Y_hos_power,Executive power (ET): HOS,exec_power,45,45,TRUE,-Inf,0.6535,0.6535,45,0.1326927527239116,0.11990499749989664,0.2684456874923289,-0.10231672394225097,0.36770222939007413,9.735110562583138
