subset,subset_label,window,treatment,outcome,outcome_label,panel,n_elections,first_stage_coef,first_stage_se,first_stage_pval,n_first_stage,n_outcome,rd_estimate,rd_se,rd_pval,rd_ci_lo,rd_ci_hi,bandwidth,late_estimate,late_se,late_pval,late_ci_lo,late_ci_hi
right,Anti-pluralist party is the more RIGHT-wing of the top 2,6,backsliding_Nyr,Y_eqdr,V-Dem mid-level: deliberative and egalitarian components: Equal distribution,vdem_egal_delib,822,-0.06157068849364018,0.07110672694234847,0.3865498342167494,822,765,-0.00984091241921852,0.011777612499824988,0.40340197683829004,-0.03292460874274424,0.013242783904307205,19.34906402424213,0.20400154997852166,0.3952565967175005,0.6057675693696989,-0.5706871442396517,0.9786902441966949
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_gdp_growth,GDP per capita growth: PWT,growth,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,453,-0.16772665603948306,0.09794194848261809,0.08680255443776096,-0.35968934764109184,0.024236035562125724,16.357449766624512,-1.369805568285615,4.071772385521444,0.73655789126495,-9.350332797152383,6.610721660581154
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_gdp_growth_wb,GDP per capita growth: World Bank,growth,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,463,-0.10109611962144435,0.08523151696193429,0.23556883184533647,-0.2681468232145502,0.06595458397166151,15.218284652342296,-0.8412784558821752,2.7308983903291795,0.7580372631385067,-6.193740946365772,4.511184034601421
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_gdp_growth_imf,GDP per capita growth: IMF WEO,growth,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,344,-0.1261206411202079,0.09066685238463965,0.16421522794771665,-0.30382440638571107,0.051583124145295256,20.32461135613098,1.993118836833383,56.61817537421185,0.9719180220361149,-108.9764657669944,112.96270344066117
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_inflation,Inflation,inflation,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,397,-0.32672222625665365,0.6583169834760338,0.6196832941900816,-1.6169998042807294,0.9635553517674222,17.95503599262395,59.00548704891356,329.66087084973833,0.8579467737855133,-587.1179469286835,705.1289210265106
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_unemployment,Unemployment,unemployment,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,347,2.400720182132426,1.4559903625835526,0.09917689469163923,-0.45296849036875075,5.254408854633603,18.702524516429907,7.326451030634928,102.02386092978315,0.9427521973660409,-192.63664195546315,207.289544016733
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_trade_pct_gdp,Trade openness,trade,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,426,-12.34336308914664,8.65464265177818,0.15380689397714076,-29.3061509856961,4.619424807402817,13.500053152149647,-107.8886519143662,204.6125504110967,0.5979973069266807,-508.9218815050018,293.14457767626936
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_top10_share,Top-10% income share,top10,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,437,-3.3391472776006896,1.5692560483945743,0.03334921599156232,-6.4148326149756985,-0.2634619402256808,16.183296790240373,-29.424171600523678,72.57215104012568,0.6851488609747831,-171.662973919771,112.81463071872362
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_gini_disp,Income inequality (Gini): Disposable,gini,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,363,0.920722739345595,0.9664786403477863,0.3407638358244042,-0.9735405875633054,2.8149860662544954,23.13701869923913,1.8889846066596725,58.297946909537636,0.9741512687873867,-112.3728917086622,116.15086092198155
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_gini_mkt,Income inequality (Gini): Market,gini,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,363,1.0273681317959236,0.8903181404314181,0.24852733967816049,-0.7176233582323295,2.772359621824177,25.570760316733107,-8.16046894675938,71.32770899355204,0.9089142790239112,-147.96020967387503,131.63927178035627
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_debt,Public debt and deficit: Debt / GDP,fiscal,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,444,-9.741687942438976,14.40369596940439,0.4988295522589381,-37.97241328673631,18.48903740185836,16.62259343634688,2.688459058643055,197.09372816387273,0.9891167848064422,-383.6081497212751,388.9850678385612
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_deficit,Public debt and deficit: Deficit / GDP,fiscal,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,376,1.3172305109558549,2.4152602547101223,0.5854933677669782,-3.4165926015670207,6.05105362347873,19.586537380756848,-3985.6386687980744,11331.385263008833,0.7250374150883486,-26194.745679243308,18223.46834164716
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_checks_balances,Executive constraints: Checks & balances,institutions,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,472,-0.0393775067163397,0.04140578849608323,0.3415969971519142,-0.12053136092014569,0.04177634748746628,14.008592321001604,-0.3180732636762149,0.4858996141536814,0.5127208492362626,-1.270419007519339,0.634272480166909
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_jucon,Executive constraints: Judicial constraints,institutions,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,485,-0.05628806563608286,0.03854369518177245,0.14418834542882614,-0.13183232002344683,0.01925618875128112,14.732142904536566,-0.4007616675196025,0.8431283622120956,0.6345539236567002,-2.053262891799551,1.251739556760346
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_legcon,Executive constraints: Legislative constraints,institutions,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,472,0.013879943387131208,0.052808909587642915,0.7926790181454273,-0.08962361746748082,0.11738350424174324,18.324596703201827,-0.22711996222986372,0.5067222442576587,0.6539988193108391,-1.2202773111401826,0.7660373866804551
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_hos_power,Executive power (ET): HOS,exec_power,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,485,0.037576005602083205,0.032040153892400045,0.24088461731529623,-0.025221542086141684,0.10037355329030809,14.979400866927573,0.3328944759686884,0.7417414118938256,0.6535750338899745,-1.120891977185099,1.786680929122476
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_hog_power,Executive power (ET): HOG,exec_power,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,236,-0.030646529311036515,0.02021149439627121,0.12944550799631852,-0.0702603304014612,0.008967271779388164,26.505352731438634,-0.07930099915701815,0.10524305885633706,0.4511474890310798,-0.2855736041382679,0.12697160582423156
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_hos_power_vdem,Executive power (V-Dem): HOS (v2ex_hosw),exec_power_alt,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,485,0.07282473602747837,0.0803376297269912,0.3646799927108482,-0.08463412484073875,0.2302835968956955,13.30943738781615,0.6164567865680299,1.7471994207614836,0.724219146413781,-2.807991151933721,4.0409047250697805
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_hog_power_vdem,Executive power (V-Dem): HOG (v2ex_hogw),exec_power_alt,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,485,-0.05989735616046164,0.0810796902926324,0.46006080359189216,-0.2188106290116829,0.09901591669075964,13.181336136555599,-0.5286919821658131,1.4898602085807358,0.7226943813034317,-3.4487643329833872,2.3913803686517605
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_polyarchy,V-Dem high-level democracy indices: Electoral (polyarchy),vdem_high,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,485,-0.037900046289154006,0.036385760593681635,0.2975890352733693,-0.10921482660286672,0.03341473402455871,15.825438718832132,-0.27144947988412954,0.5836147374735695,0.6418472504020303,-1.415313346179124,0.8724143864108649
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_libdem,V-Dem high-level democracy indices: Liberal,vdem_high,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,485,-0.028952844950430802,0.03616546356850467,0.42338286942880393,-0.09983585102889536,0.04193016112803375,18.72717076463105,-0.25812974921632414,0.4910804426893718,0.59914087049368,-1.2206297303994786,0.7043702319668304
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_partipdem,V-Dem high-level democracy indices: Participatory,vdem_high,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,484,-0.04135108586812042,0.02893886043088221,0.153029518698872,-0.0980702100662808,0.015368038330039961,17.339179722050012,-0.3160986124897773,0.8147337809990048,0.6980324691246766,-1.91294748023597,1.2807502552564154
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_delibdem,V-Dem high-level democracy indices: Deliberative,vdem_high,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,485,-0.043276315302582594,0.03623721726353925,0.23237998922186703,-0.11429995603907259,0.0277473254339074,16.02631515849227,-0.3070340651946766,0.6407193152560672,0.6317948340039914,-1.5628208472957326,0.9487527169063794
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_egaldem,V-Dem high-level democracy indices: Egalitarian,vdem_high,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,485,-0.035745877805813946,0.023907295385226603,0.13486563943002236,-0.0826033157286187,0.01111156011699082,15.618946114717154,-0.24946529237837822,0.5150241003452628,0.6281190771973416,-1.2588939802252357,0.7599633954684792
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_elecoff,V-Dem mid-level: electoral component: Elected officials,vdem_electoral,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,485,-0.07434975699522911,0.055109349851635125,0.17729474857620844,-0.18236209791585167,0.033662583925393466,13.628246832772382,-0.6137805806841543,1.3011412314662743,0.637123236605085,-3.163970533158145,1.9364093717898365
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_frefair,V-Dem mid-level: electoral component: Clean elections,vdem_electoral,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,485,-0.05432994700324304,0.057434120205889824,0.3441728370868175,-0.16689875409053126,0.05823886008404517,15.15349319185682,-0.3479283623594727,0.7673290516723075,0.6502406858421039,-1.8518656679284689,1.1560089432095235
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_frassoc,V-Dem mid-level: electoral component: Association,vdem_electoral,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,485,-0.028393621809032783,0.026649417469394806,0.28667234115804857,-0.08062552025801913,0.023838276639953564,16.590436875323327,-0.17841964396366927,0.5364002429935131,0.739418054901787,-1.2297448015294878,0.8729055136021494
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_suffr,V-Dem mid-level: electoral component: Suffrage,vdem_electoral,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,485,-0.0026186449770350386,0.0016191280193017115,0.10580964419730682,-0.005792077581226065,5.547876271559883e-4,9.592122867747857,-0.036708908290529536,0.022836188504202885,0.10794727039027026,-0.08146701530293479,0.008049198721875712
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_freexp,V-Dem mid-level: electoral component: Expression & alt. info,vdem_electoral,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,485,-0.03759174365193753,0.03579695866079032,0.2936547074038834,-0.1077524933831557,0.03256900607928065,18.054810817832497,-0.4202510241803803,0.9174448180230158,0.6469044406600979,-2.2184098253083944,1.377907776947634
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_cl_rol,V-Dem mid-level: liberal component (see also Executive constraints),vdem_liberal,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,485,-0.035826238919624845,0.027603132763207736,0.1943200453315601,-0.08992738499598957,0.018274907156739885,18.04812336627541,-0.29508720550520595,0.7692952220949572,0.7012888559866419,-1.8028781342900633,1.2127037232796516
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_cspart,V-Dem mid-level: participatory component: Civil society,vdem_particip,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,485,-0.06293462666916508,0.030031628985362217,0.036116669410455014,-0.12179553787754417,-0.004073715460785984,14.04032227327462,-0.44316805923315217,1.225884422959102,0.7177190956856234,-2.8458573774416576,1.9595212589753532
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_dd,V-Dem mid-level: participatory component: Direct democracy,vdem_particip,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,485,-0.024233171329531032,0.042112937882594674,0.5649985371014614,-0.10677301286258906,0.058306670203526985,22.815711186594836,0.009080395842825426,0.7413113344715049,0.9902268775079393,-1.4438631210526496,1.4620239127383003
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_locelec,V-Dem mid-level: participatory component: Local elections,vdem_particip,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,476,-0.0960265390574015,0.09455592501957968,0.3098423677263152,-0.2813527466206474,0.08929966850584442,15.342370075580508,-0.8488544764035613,2.0226785043495363,0.6747276315756617,-4.813231497231994,3.1155225444248718
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_regelec,V-Dem mid-level: participatory component: Regional elections,vdem_particip,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,484,-0.114954074472542,0.06027208872309294,0.05648793538835873,-0.23308519764280686,0.0031770486977228674,24.966698418543043,-0.3642114161745441,2.0391084711399223,0.8582415342011076,-4.360790580179323,3.6323677478302345
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_delib,V-Dem mid-level: deliberative and egalitarian components: Deliberation,vdem_egal_delib,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,485,-0.055950310935212674,0.036746058483216486,0.1278536166854114,-0.12797126213611948,0.016070640265694144,14.608936250891428,-0.45502361899988797,0.7617693225862621,0.5502906281404548,-1.9480640557964355,1.0380168177966596
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_eqprotec,V-Dem mid-level: deliberative and egalitarian components: Equal protection,vdem_egal_delib,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,485,-0.023414007677367975,0.027707852825595805,0.39809326712673226,-0.07772040130447211,0.03089238594973616,16.276654667706584,-0.23613577719478027,0.8273690174224526,0.7753333933000859,-1.8577492532670794,1.3854776988775188
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_eqaccess,V-Dem mid-level: deliberative and egalitarian components: Equal access,vdem_egal_delib,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,485,-0.033961386297766814,0.026135158628658877,0.19378882787443044,-0.08518535594017942,0.017262583344645796,14.278900575297596,-0.23877876826261168,0.7154586240907548,0.7385740676951359,-1.6410519039090716,1.1634943673838483
left,Anti-pluralist party is the more LEFT-wing of the top 2,6,backsliding_Nyr,Y_eqdr,V-Dem mid-level: deliberative and egalitarian components: Equal distribution,vdem_egal_delib,517,0.06070437654676974,0.08841206584870202,0.49233017907837895,517,485,-0.009805861056770475,0.027221750384773487,0.7186814620462474,-0.06315951140706584,0.043547789293524895,15.886232957971098,-0.13277255729671447,0.5775684194332212,0.8181834988211696,-1.2647858579935516,0.9992407434001227
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_gdp_growth,GDP per capita growth: PWT,growth,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,706,-0.03918783972371326,0.03005989995691336,0.1923500945879371,-0.09810416101814054,0.01972848157071403,17.698737746547994,0.47308381423594725,1.989597577786276,0.8120527832631599,-3.4264557819532815,4.3726234104251755
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_gdp_growth_wb,GDP per capita growth: World Bank,growth,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,715,-0.04244952903830983,0.02889445840838,0.14179928382411539,-0.09908162687152514,0.014182568794905488,17.15568832858361,0.5819001908514807,1.595199623207274,0.7152741042006567,-2.54463361878664,3.7084340004896017
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_gdp_growth_imf,GDP per capita growth: IMF WEO,growth,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,553,-0.0352611736699765,0.029771664937377276,0.23625989391121494,-0.09361256470702986,0.023090217367076865,17.25357593203835,0.39349794350387723,11.172438913611819,0.9719039829133294,-21.50407994664909,22.291075833656844
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_inflation,Inflation,inflation,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,677,0.08633820708115703,0.3004617776933318,0.7738430287028488,-0.5025560559286534,0.6752324700909674,16.398485391698888,-1.1779278153870616,4.682918180934437,0.8013988564872595,-10.35627879256638,8.000423161792257
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_unemployment,Unemployment,unemployment,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,479,-0.1851422463165595,0.7075739220413031,0.7935852664738107,-1.571961649917265,1.201677157284146,20.650831831768542,2.7939345437170884,9.829708092334286,0.7762312722189788,-16.471939295800023,22.059808383234202
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_trade_pct_gdp,Trade openness,trade,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,632,2.824984381986881,3.9271528581681543,0.4719273391018877,-4.8720937818062335,10.522062545779995,16.418009651506427,-54.97455737704905,107.7686185254364,0.6099698014565671,-266.1971683505404,156.24805359644228
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_top10_share,Top-10% income share,top10,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,654,0.5403904546206455,0.7042419036608957,0.4428815254282191,-0.8398983129586359,1.920679222199927,18.25221364678679,-7.006147157695608,14.442637814895082,0.6276042552806744,-35.31319711664622,21.300902801255006
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_gini_disp,Income inequality (Gini): Disposable,gini,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,564,0.4267350214376108,0.450116387839602,0.3431015352265028,-0.4554768875792716,1.3089469304544932,21.004859356714334,-5.938594187581504,11.952963879728648,0.6193087522956895,-29.3659729003578,17.48878452519479
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_gini_mkt,Income inequality (Gini): Market,gini,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,564,0.7325355791380297,0.4583084025587864,0.10996590932623028,-0.16573238368927612,1.6308035419653355,22.009273498287804,-9.877432893600915,16.18685958130995,0.5417206886758603,-41.6030946957755,21.848228908573674
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_debt,Public debt and deficit: Debt / GDP,fiscal,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,696,18.276001973714664,17.565362280143795,0.2981276889749635,-16.151475470765526,52.70347941819485,18.27190195454405,-235.104977286635,874.4207191075288,0.788030182590372,-1948.938094073006,1478.728139499736
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_deficit,Public debt and deficit: Deficit / GDP,fiscal,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,616,0.6004241056665495,1.2613441297377195,0.634060653014823,-1.8717649607303972,3.0726131720634964,17.881975218343232,-7.266502294330461,51.62897333606753,0.888071662712984,-108.45743059180155,93.92442600314062
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_checks_balances,Executive constraints: Checks & balances,institutions,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,727,0.019457766156777398,0.02634419406317556,0.46015120568014467,-0.03217590540878059,0.0710914377223354,19.634216349089343,-0.3358357716509623,0.7333226713217361,0.646977925376583,-1.7731217964882682,1.1014502531863435
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_jucon,Executive constraints: Judicial constraints,institutions,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,744,0.004757013796350587,0.03360357603929382,0.8874254114253768,-0.06110478499241839,0.07061881258511957,19.764903585442486,0.013160331805860626,1.1029475020723718,0.9904798946570244,-2.148577049094404,2.1748977127061253
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_legcon,Executive constraints: Legislative constraints,institutions,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,727,-0.005401651378218438,0.02987282934368075,0.8565076455482201,-0.06395132100814399,0.05314801825170712,21.015171827255323,0.07524680465303935,0.8000686969033457,0.9250690972082946,-1.4928590264354105,1.643352635741489
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_hos_power,Executive power (ET): HOS,exec_power,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,744,-0.009241269660680444,0.0202239045403087,0.647708531067587,-0.04887939418646156,0.030396854865100673,18.44338696580218,-0.047044139946762424,0.8056213303406917,0.9534341137103218,-1.6260329325917633,1.5319446526982383
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_hog_power,Executive power (ET): HOG,exec_power,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,381,0.0274164811491271,0.01609016174526142,0.08839449248358931,-0.004119656377009416,0.058952618675263614,21.804449126657058,-0.35555042434471423,0.622425346821983,0.5678411385588138,-1.5754816871806527,0.8643808384912242
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_hos_power_vdem,Executive power (V-Dem): HOS (v2ex_hosw),exec_power_alt,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,744,0.021620393827647445,0.03429897174869346,0.5284649110332399,-0.045604355506548504,0.08884514316184339,17.41265434168174,-0.32337442634390495,1.1346192454838833,0.7756387796667014,-2.547187283658326,1.900438430970516
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_hog_power_vdem,Executive power (V-Dem): HOG (v2ex_hogw),exec_power_alt,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,744,-0.0054493490294133876,0.034987088425578364,0.8762276052644825,-0.07402278226746514,0.06312408420863835,17.00727120419784,0.146262194583209,0.8199432182198917,0.8584238623454954,-1.4607969824956444,1.7533213716620624
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_polyarchy,V-Dem high-level democracy indices: Electoral (polyarchy),vdem_high,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,744,-0.025860301849960198,0.025955082439344808,0.31908095126682,-0.07673132864684401,0.025010724946923617,25.51896726953492,0.6223739452718904,3.0214710431050325,0.8368036023405502,-5.29960047954464,6.5443483700884215
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_libdem,V-Dem high-level democracy indices: Liberal,vdem_high,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,744,-0.009870296101664205,0.024400051942273487,0.6858307627754804,-0.057693519129426815,0.037952926926098404,22.844703367641337,0.39152224969280225,2.171652053693168,0.8569266768282218,-3.86483756249825,4.6478820618838546
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_partipdem,V-Dem high-level democracy indices: Participatory,vdem_high,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,744,-0.012313273236279215,0.018423454997037625,0.5039116902993692,-0.04842258150126744,0.023796035028709004,26.30861631909425,0.14469746686308718,1.0816942943459908,0.8935850198876226,-1.9753843923375225,2.264779326063697
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_delibdem,V-Dem high-level democracy indices: Deliberative,vdem_high,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,744,0.0014236783979867341,0.029267948683894717,0.9612038676233143,-0.05594044692381337,0.058787803719786834,20.332538425840813,-0.0943193269998995,0.9416606860796232,0.9202151158173155,-1.9399403573732381,1.7513017033734393
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_egaldem,V-Dem high-level democracy indices: Egalitarian,vdem_high,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,744,-0.002314942308457393,0.017763122928967725,0.8963109355881176,-0.03713002350219176,0.032500138885276975,22.913799531453503,-0.051147744132436335,0.5715539482475182,0.928693360784857,-1.1713728979192415,1.0690774096543687
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_elecoff,V-Dem mid-level: electoral component: Elected officials,vdem_electoral,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,744,-0.0867176007369054,0.06397260889893815,0.17524472500494395,-0.2121016101758907,0.03866640870207988,17.785840049726467,1.3469910444929782,4.292510718112014,0.7536727353831759,-7.066175366258732,9.760157455244688
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_frefair,V-Dem mid-level: electoral component: Clean elections,vdem_electoral,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,744,-0.04849908817289589,0.04332807726656305,0.2629927731977449,-0.1334205591347281,0.036422382788936336,23.90907515130811,0.7543871501135326,3.8670887133270364,0.8453312336905389,-6.824967453028794,8.33374175325586
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_frassoc,V-Dem mid-level: electoral component: Association,vdem_electoral,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,744,-0.032099998613510955,0.031194339149561403,0.3034642551988147,-0.0932397798681791,0.02903978264115719,19.652348656375676,1.3345680727788716,5.394781592042632,0.8046131464923697,-9.239009552084338,11.908145697642082
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_suffr,V-Dem mid-level: electoral component: Suffrage,vdem_electoral,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,744,0.01153013785331881,0.01438753300945439,0.4229013661578581,-0.01666890867159296,0.039729184378230586,15.685521783392364,-0.09727261070082338,0.44802097991527823,0.8281177927488692,-0.9753775956531113,0.7808323742514646
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_freexp,V-Dem mid-level: electoral component: Expression & alt. info,vdem_electoral,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,744,-0.017120647415634082,0.03326238160469834,0.6067521759634146,-0.08231371740087041,0.048072422569602244,18.12492424911917,0.22028702950395795,1.4560204730250519,0.8797438735891876,-2.6334606583781164,3.074034717386032
right,Anti-pluralist party is the more RIGHT-wing of the top 2,7,backsliding_Nyr,Y_cl_rol,V-Dem mid-level: liberal component (see also Executive constraints),vdem_liberal,822,-0.05494489702299349,0.07274454043650853,0.45006120071654304,822,744,-0.02774966838435912,0.02781260829602866,0.3184069061694421,-0.08226137896069519,0.026762042191976955,18.88197200275055,0.4087000680587639,1.657523179534435,0.8052388867261442,-2.8399856673690453,3.6573858034865734
