outcome,spec,n_first_stage,first_stage_coef,first_stage_pval,n_outcome,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
Y_trade_pct_gdp,bermeo_Promissory coup,NA,NA,NA,385,7.154012741291652,7.369351048062763,0.3316582407555209,NA,NA,NA,14.871683223559002
Y_top10_share,bermeo_Promissory coup,NA,NA,NA,391,-0.8975758689404352,1.2190156473277092,0.46154083519928635,NA,NA,NA,20.701868342091128
Y_gini_disp,bermeo_Promissory coup,NA,NA,NA,327,0.8103391980450795,0.736531142201381,0.27124047481177543,NA,NA,NA,19.470870979356466
Y_gini_mkt,bermeo_Promissory coup,NA,NA,NA,327,0.4725229275659376,0.6806561408041584,0.48754625881505365,NA,NA,NA,19.271267112571408
Y_gdp_growth,bermeo_Election-day fraud,468,0.05953315944341265,0.3513208572692196,416,-0.11494436177969355,0.09107143005011702,0.20690051946995922,NA,NA,NA,NA
Y_inflation,bermeo_Election-day fraud,468,0.05953315944341265,0.3513208572692196,382,-0.11796807875622328,0.35757881096390415,0.7414695452982432,NA,NA,NA,NA
Y_unemployment,bermeo_Election-day fraud,468,0.05953315944341265,0.3513208572692196,307,-0.14171706267303563,0.9703286695863456,0.883881461294365,NA,NA,NA,NA
Y_trade_pct_gdp,bermeo_Election-day fraud,468,0.05953315944341265,0.3513208572692196,386,5.4004937898045995,7.724089384927079,0.4844423814182069,NA,NA,NA,NA
Y_top10_share,bermeo_Election-day fraud,468,0.05953315944341265,0.3513208572692196,392,-0.7234689262600419,1.1265756163371161,0.5207536681578678,NA,NA,NA,NA
Y_gini_disp,bermeo_Election-day fraud,468,0.05953315944341265,0.3513208572692196,328,0.7432243183977734,0.7181611403505389,0.3007160346159229,NA,NA,NA,NA
Y_gini_mkt,bermeo_Election-day fraud,468,0.05953315944341265,0.3513208572692196,328,0.40027611193563156,0.6552166914581563,0.5412615054611942,NA,NA,NA,NA
