outcome,spec,n_first_stage,first_stage_coef,first_stage_pval,n_outcome,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
Y_gini_mkt,bermeo_Open-ended coup,663,0.019081977988506277,0.39128842294171523,453,0.34982312366434554,0.5182067579546993,0.4996346179414691,NA,NA,NA,6.06115107652225
Y_gdp_growth,bermeo_Promissory coup,NA,NA,NA,573,-0.11322746698912453,0.06742521354785602,0.09309270731972068,NA,NA,NA,NA
Y_inflation,bermeo_Promissory coup,NA,NA,NA,528,-0.1677619826079902,0.2444178590246969,0.4924775044629073,NA,NA,NA,NA
Y_unemployment,bermeo_Promissory coup,NA,NA,NA,430,-0.12807207631596929,0.9742610839895695,0.8954149069913766,NA,NA,NA,NA
Y_trade_pct_gdp,bermeo_Promissory coup,NA,NA,NA,528,-1.9017889225435463,5.308818081636703,0.7201696447472118,NA,NA,NA,NA
Y_top10_share,bermeo_Promissory coup,NA,NA,NA,549,-0.7310467452108612,0.8110904038571741,0.36742164844655606,NA,NA,NA,NA
Y_gini_disp,bermeo_Promissory coup,NA,NA,NA,448,0.3240407581658276,0.5840246089458008,0.579003467255024,NA,NA,NA,NA
Y_gini_mkt,bermeo_Promissory coup,NA,NA,NA,448,0.3419243005031376,0.5240860491571708,0.5141301668864762,NA,NA,NA,NA
Y_gdp_growth,bermeo_Strategic harassment,NA,NA,NA,573,-0.1159799948661844,0.06875934771663182,0.0916509714736674,NA,NA,NA,NA
Y_inflation,bermeo_Strategic harassment,NA,NA,NA,528,-0.09438281282430216,0.23088784379776178,0.6826995925369322,NA,NA,NA,NA
Y_unemployment,bermeo_Strategic harassment,NA,NA,NA,430,-0.1325397437999395,0.9598550833928816,0.8901747599082881,NA,NA,NA,NA
Y_trade_pct_gdp,bermeo_Strategic harassment,NA,NA,NA,528,-1.9238294426446236,5.323411894494758,0.7178076952558454,NA,NA,NA,NA
Y_top10_share,bermeo_Strategic harassment,NA,NA,NA,549,-0.7330780796793308,0.8057568831623604,0.3629276886391703,NA,NA,NA,NA
Y_gini_disp,bermeo_Strategic harassment,NA,NA,NA,448,0.31905773506373203,0.5836276468794003,0.5845983931241565,NA,NA,NA,NA
Y_gini_mkt,bermeo_Strategic harassment,NA,NA,NA,448,0.3419241892165571,0.5236986428190082,0.5138190927447055,NA,NA,NA,NA
Y_gdp_growth,bermeo_Executive coup,NA,NA,NA,572,-0.11424867763407487,0.06795747504101464,0.092728157785709725,NA,NA,NA,15.590671315295607
Y_inflation,bermeo_Executive coup,NA,NA,NA,527,-0.14108629147451668,0.23968567887562134,0.5561091958711619,NA,NA,NA,19.226935989886027
Y_unemployment,bermeo_Executive coup,NA,NA,NA,428,-0.12512369419191105,0.9762021113267464,0.8980113038825478,NA,NA,NA,17.198820540827743
Y_trade_pct_gdp,bermeo_Executive coup,NA,NA,NA,526,-1.9013915172324625,5.305141982898574,0.720039953527162,NA,NA,NA,15.492544607518548
Y_top10_share,bermeo_Executive coup,NA,NA,NA,547,-0.7241834436903011,0.8021402744358498,0.36662463682764274,NA,NA,NA,21.663805875064913
Y_gini_disp,bermeo_Executive coup,NA,NA,NA,446,0.3185124975752588,0.5828173137292908,0.5847189442180287,NA,NA,NA,19.50216468046847
Y_gini_mkt,bermeo_Executive coup,NA,NA,NA,446,0.3416490425035781,0.5236967563530245,0.5141563678415716,NA,NA,NA,19.258402635302993
Y_gdp_growth,bermeo_Election-day fraud,653,0.03271778650848318,0.27593685314789973,573,-0.11696513487901236,0.06704446805016438,0.0810561942663901,NA,NA,NA,NA
Y_inflation,bermeo_Election-day fraud,653,0.03271778650848318,0.27593685314789973,528,-0.14495567834513695,0.23962619360768103,0.5452293769535703,NA,NA,NA,NA
Y_unemployment,bermeo_Election-day fraud,653,0.03271778650848318,0.27593685314789973,430,-0.1276907105799907,0.9396938130392605,0.8919118431011313,NA,NA,NA,NA
Y_trade_pct_gdp,bermeo_Election-day fraud,653,0.03271778650848318,0.27593685314789973,528,-2.3715281368192844,5.268318565963234,0.6526030341492042,NA,NA,NA,NA
Y_top10_share,bermeo_Election-day fraud,653,0.03271778650848318,0.27593685314789973,549,-0.5745815945297733,0.743933629710175,0.43990361274085743,NA,NA,NA,NA
Y_gini_disp,bermeo_Election-day fraud,653,0.03271778650848318,0.27593685314789973,448,0.30780110378177444,0.5728042978631033,0.5910201899481355,NA,NA,NA,NA
Y_gini_mkt,bermeo_Election-day fraud,653,0.03271778650848318,0.27593685314789973,448,0.32362181906026133,0.5140284165398522,0.5289696559961559,NA,NA,NA,NA
