outcome,spec,n_first_stage,first_stage_coef,first_stage_pval,n_outcome,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
Y_gini_mkt,excl_indirect_election,403,0.1563185456486944,0.11204133381274468,275,0.36110377042318664,0.709854856962268,0.6109619252219121,2.5794114422889676,5.677845644132472,0.6496172044345818,16.87985266100643
Y_gdp_growth,bermeo_Executive aggrandizement,373,0.07512784950570414,0.25443338131918164,328,-0.07991739952677626,0.06356585737259257,0.20866753460259013,-1.060635165644139,1.6577481295996979,0.5222995292170585,16.69788980084032
Y_inflation,bermeo_Executive aggrandizement,373,0.07512784950570414,0.25443338131918164,301,0.5473790558122236,0.43692271915137076,0.2102766077122137,5.384976449712222,6.8982190085373,0.435018457980357,19.02767987904046
Y_unemployment,bermeo_Executive aggrandizement,373,0.07512784950570414,0.25443338131918164,240,0.33220234746142785,0.8203235824349228,0.6855032311300411,0.5167661885725028,6.733208654202628,0.9388233226371255,23.94358762434762
Y_trade_pct_gdp,bermeo_Executive aggrandizement,373,0.07512784950570414,0.25443338131918164,303,3.655503787851357,5.410290824368611,0.4992581000512752,189.15162661578336,528.896392226586,0.7206168141979816,20.553665892990693
Y_top10_share,bermeo_Executive aggrandizement,373,0.07512784950570414,0.25443338131918164,305,-0.5722955761256866,1.4237038698720572,0.6877012811261882,-3.1109033270246442,15.408898034574953,0.8400026741460083,18.076886148121815
Y_gini_disp,bermeo_Executive aggrandizement,373,0.07512784950570414,0.25443338131918164,259,0.7046475730209482,0.7970613635054732,0.3766655148500248,3.8986196179113666,7.761698477803132,0.6154638967929131,20.005598604705593
Y_gini_mkt,bermeo_Executive aggrandizement,373,0.07512784950570414,0.25443338131918164,259,0.4466163421394216,0.7023309888322119,0.5248378287509534,4.81403366622747,10.237937888460138,0.6382012996753907,16.081305249566967
Y_gdp_growth,bermeo_Other/unclear,365,0.0015826779524059798,0.27735117578407287,319,-0.08661021058073276,0.0659495376434476,0.18908860616837422,NA,NA,NA,17.811009164330947
Y_inflation,bermeo_Other/unclear,365,0.0015826779524059798,0.27735117578407287,292,0.5736142605712609,0.47004905350951165,0.22234036662744225,NA,NA,NA,17.444535430251175
Y_unemployment,bermeo_Other/unclear,365,0.0015826779524059798,0.27735117578407287,231,0.6395909081898938,0.8590082100727974,0.45653229712189375,NA,NA,NA,28.735140375080782
Y_trade_pct_gdp,bermeo_Other/unclear,365,0.0015826779524059798,0.27735117578407287,297,4.523932228513871,5.4511926059384255,0.40659662305962313,NA,NA,NA,17.967036717660292
Y_top10_share,bermeo_Other/unclear,365,0.0015826779524059798,0.27735117578407287,296,-0.3155110877051729,1.3002203352937038,0.8082690224732563,NA,NA,NA,20.10803353762542
Y_gini_disp,bermeo_Other/unclear,365,0.0015826779524059798,0.27735117578407287,250,0.6965795756007583,0.8326638227998612,0.40283566414139144,NA,NA,NA,18.92869758174167
Y_gini_mkt,bermeo_Other/unclear,365,0.0015826779524059798,0.27735117578407287,250,0.6165717759853747,0.740908903469519,0.40530567174295395,NA,NA,NA,18.854253528996463
Y_gdp_growth,bermeo_Open-ended coup,371,-0.010652547205312585,0.6330453946035253,326,-0.08520108658272615,0.06629367674724199,0.19872001522023539,10.257278110143611,40.72270456925338,0.8011329974037578,21.776161705428816
Y_inflation,bermeo_Open-ended coup,371,-0.010652547205312585,0.6330453946035253,295,0.5443468075132001,0.4670697572771853,0.2438365773066698,-111.2812780891853,533.7949182657507,0.8348604666715044,28.791109186054637
Y_unemployment,bermeo_Open-ended coup,371,-0.010652547205312585,0.6330453946035253,233,0.5878942306492025,0.8589129410928417,0.4936827705790274,NA,NA,NA,NA
Y_trade_pct_gdp,bermeo_Open-ended coup,371,-0.010652547205312585,0.6330453946035253,301,4.5484116427908905,5.449723118717956,0.4039354457791653,NA,NA,NA,NA
Y_top10_share,bermeo_Open-ended coup,371,-0.010652547205312585,0.6330453946035253,300,-0.28116430799064995,1.2975125054913554,0.828446143591909,NA,NA,NA,NA
Y_gini_disp,bermeo_Open-ended coup,371,-0.010652547205312585,0.6330453946035253,254,0.6714597613057508,0.827937421825132,0.41736392824248764,NA,NA,NA,NA
Y_gini_mkt,bermeo_Open-ended coup,371,-0.010652547205312585,0.6330453946035253,254,0.605977478151914,0.7385717980661612,0.4119470865833902,NA,NA,NA,NA
Y_gdp_growth,bermeo_Promissory coup,NA,NA,NA,320,-0.0866100940492884,0.06595520220701287,0.18912719689675545,NA,NA,NA,17.808252680042752
Y_inflation,bermeo_Promissory coup,NA,NA,NA,293,0.5750092251873491,0.4710724976002692,0.22222292389490383,NA,NA,NA,17.391693052179853
Y_unemployment,bermeo_Promissory coup,NA,NA,NA,232,0.6423280849973276,0.8587782226515269,0.4544868658852535,NA,NA,NA,28.78873028832056
Y_trade_pct_gdp,bermeo_Promissory coup,NA,NA,NA,298,4.560632007716128,5.451873802720853,0.40285928073687516,NA,NA,NA,18.098737034306673
Y_top10_share,bermeo_Promissory coup,NA,NA,NA,297,-0.31915743853910916,1.2993691867280912,0.8059726050724302,NA,NA,NA,20.129027659461745
Y_gini_disp,bermeo_Promissory coup,NA,NA,NA,251,0.6871084116312846,0.8302380764575145,0.40789476222636406,NA,NA,NA,19.047779519224147
Y_gini_mkt,bermeo_Promissory coup,NA,NA,NA,251,0.613699198437895,0.739730814018737,0.406750820800539,NA,NA,NA,18.948082390835353
Y_gdp_growth,bermeo_Strategic harassment,NA,NA,NA,320,-0.08661063030880345,0.0659526332745143,0.1891072266147766,NA,NA,NA,17.809382698913716
Y_inflation,bermeo_Strategic harassment,NA,NA,NA,293,0.57206200406427,0.4691211742386738,0.22267975921596742,NA,NA,NA,17.497403688775606
Y_unemployment,bermeo_Strategic harassment,NA,NA,NA,232,0.6447053051062607,0.8583724312859558,0.45260525494405657,NA,NA,NA,28.821572790935548
Y_trade_pct_gdp,bermeo_Strategic harassment,NA,NA,NA,298,4.609765010125766,5.451032031481312,0.39773781007933073,NA,NA,NA,18.196217451679306
Y_top10_share,bermeo_Strategic harassment,NA,NA,NA,297,-0.31687357762834034,1.2999007742549702,0.8074108830417966,NA,NA,NA,20.113161854875255
Y_gini_disp,bermeo_Strategic harassment,NA,NA,NA,251,0.6839942469112151,0.8294666855431702,0.40958775425736177,NA,NA,NA,19.08213692799852
Y_gini_mkt,bermeo_Strategic harassment,NA,NA,NA,251,0.6138520632648257,0.739822391305094,0.4066920439613301,NA,NA,NA,18.942544309034112
Y_gdp_growth,bermeo_Election-day fraud,366,0.05727017770886719,0.29453347620520964,321,-0.09178752956186503,0.06451465095284951,0.15481174241823917,NA,NA,NA,NA
Y_inflation,bermeo_Election-day fraud,366,0.05727017770886719,0.29453347620520964,294,0.5415960642629878,0.45080455409625075,0.22959652941402212,NA,NA,NA,NA
Y_unemployment,bermeo_Election-day fraud,366,0.05727017770886719,0.29453347620520964,233,0.6148575229099951,0.8397281560825883,0.4640402782827361,NA,NA,NA,NA
Y_trade_pct_gdp,bermeo_Election-day fraud,366,0.05727017770886719,0.29453347620520964,299,3.4088183236593714,5.618882593097577,0.544068656882976,NA,NA,NA,NA
Y_top10_share,bermeo_Election-day fraud,366,0.05727017770886719,0.29453347620520964,298,-0.26424264425511446,1.2756116697550954,0.8358929062083579,NA,NA,NA,NA
Y_gini_disp,bermeo_Election-day fraud,366,0.05727017770886719,0.29453347620520964,252,0.6374438279268674,0.8052792483254146,0.42860497461608005,NA,NA,NA,NA
Y_gini_mkt,bermeo_Election-day fraud,366,0.05727017770886719,0.29453347620520964,252,0.5322828053402977,0.7229700285037073,0.4615818325820429,NA,NA,NA,NA
