window,treatment_def,outcome,outcome_label,panel,spec,treatment,n_first_stage,n_first_stage_treated,first_stage_coef,first_stage_pval,n_outcome,n_outcome_treated,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
1,backsliding_Nyr,Y_gdp_growth,PWT,growth,instr-antiplural_w1_trt-ert_gapany_illib0p822_opp0p822_exclyr,backsliding_Nyr,323,5,0.08865981769972082,0.2616138710193476,317,5,-0.01080857468224785,0.04390772591482174,0.805553990856704,-0.7650438656114448,1.0492072842973608,0.4659015329475974,10.95152462614072
1,backsliding_Nyr,Y_gdp_growth_wb,World Bank,growth,instr-antiplural_w1_trt-ert_gapany_illib0p822_opp0p822_exclyr,backsliding_Nyr,323,5,0.08865981769972082,0.2616138710193476,317,5,0.05894418185221566,0.03851878739154562,0.12594967270413485,0.13315987248623978,0.7092708411220168,0.8510789638281969,15.595312525290998
1,backsliding_Nyr,Y_gdp_growth_imf,IMF WEO,growth,instr-antiplural_w1_trt-ert_gapany_illib0p822_opp0p822_exclyr,backsliding_Nyr,323,5,0.08865981769972082,0.2616138710193476,231,2,0.04601024771958002,0.04569956605153583,0.31403168748018045,NA,NA,NA,NA
1,backsliding_Nyr,Y_inflation,"CPI, cumulative log",inflation,instr-antiplural_w1_trt-ert_gapany_illib0p822_opp0p822_exclyr,backsliding_Nyr,323,5,0.08865981769972082,0.2616138710193476,280,4,-0.437858049093082,0.7322808167111993,0.5498817386950199,-4.141019263912842,9.973595230224849,0.6779967814097116,10.992838376534534
1,backsliding_Nyr,Y_unemployment,Unemployment rate,unemployment,instr-antiplural_w1_trt-ert_gapany_illib0p822_opp0p822_exclyr,backsliding_Nyr,323,5,0.08865981769972082,0.2616138710193476,225,3,1.058697173676047,0.5990218019211411,0.07716516289867263,NA,NA,NA,NA
1,backsliding_Nyr,Y_trade_pct_gdp,Trade / GDP,trade,instr-antiplural_w1_trt-ert_gapany_illib0p822_opp0p822_exclyr,backsliding_Nyr,323,5,0.08865981769972082,0.2616138710193476,284,3,2.490965017703651,4.540999259953535,0.5833143261832858,26.934669571114664,83.71282020953662,0.747641465238944,17.592288473859373
1,backsliding_Nyr,Y_top10_share,Top-10% income share,top10,instr-antiplural_w1_trt-ert_gapany_illib0p822_opp0p822_exclyr,backsliding_Nyr,323,5,0.08865981769972082,0.2616138710193476,285,3,-0.608254658947166,0.6830333818360211,0.3731869135379533,NA,NA,NA,NA
1,backsliding_Nyr,Y_gini_disp,Disposable,gini,instr-antiplural_w1_trt-ert_gapany_illib0p822_opp0p822_exclyr,backsliding_Nyr,323,5,0.08865981769972082,0.2616138710193476,240,3,0.08033387252825902,0.2087482164536205,0.7003587694124045,0.2664576924919303,2.047381967174026,0.896451257286465,14.840111885258588
1,backsliding_Nyr,Y_gini_mkt,Market,gini,instr-antiplural_w1_trt-ert_gapany_illib0p822_opp0p822_exclyr,backsliding_Nyr,323,5,0.08865981769972082,0.2616138710193476,240,3,-0.11714782937388817,0.22223290465365975,0.5980964460226256,-1.1033356592302808,3.674010313233568,0.7639420302008963,19.543062726238272
1,backsliding_Nyr,Y_debt,Debt / GDP,fiscal,instr-antiplural_w1_trt-ert_gapany_illib0p822_opp0p822_exclyr,backsliding_Nyr,323,5,0.08865981769972082,0.2616138710193476,308,5,-16.377952379937618,8.157191752474624,0.04466529457578431,-85.09464218643635,139.24787945037392,0.5411321292714916,11.462946799570554
1,backsliding_Nyr,Y_deficit,Deficit / GDP,fiscal,instr-antiplural_w1_trt-ert_gapany_illib0p822_opp0p822_exclyr,backsliding_Nyr,323,5,0.08865981769972082,0.2616138710193476,253,4,1.9443848245563344,2.981941130568966,0.5143667305379838,24.17243918368226,47.62067683977397,0.6117311859661646,11.32229104454024
1,backsliding_Nyr,Y_checks_balances,Checks & balances,institutions,instr-antiplural_w1_trt-ert_gapany_illib0p822_opp0p822_exclyr,backsliding_Nyr,323,5,0.08865981769972082,0.2616138710193476,317,5,-0.05114334465631111,0.04649628623660365,0.271356207323889,-1.0360881720862365,1.1413751045959373,0.36400804221485145,11.47453178200202
1,backsliding_Nyr,Y_jucon,Judicial constraints,institutions,instr-antiplural_w1_trt-ert_gapany_illib0p822_opp0p822_exclyr,backsliding_Nyr,323,5,0.08865981769972082,0.2616138710193476,323,5,-0.00245092430516831,0.03740207868865522,0.9477527429815136,-0.03601831309722281,0.4404102168302428,0.9348188336396316,13.81229113216438
1,backsliding_Nyr,Y_legcon,Legislative constraints,institutions,instr-antiplural_w1_trt-ert_gapany_illib0p822_opp0p822_exclyr,backsliding_Nyr,323,5,0.08865981769972082,0.2616138710193476,317,5,-0.11580865093669952,0.0770376055823912,0.13276833014391257,-2.0465307206406553,2.2001961141954016,0.35228911873241664,11.673423034924909
1,backsliding_Nyr,Y_hos_power,HOS,exec_power,instr-antiplural_w1_trt-ert_gapany_illib0p822_opp0p822_exclyr,backsliding_Nyr,323,5,0.08865981769972082,0.2616138710193476,323,5,0.01486649651654864,0.02869808830998299,0.6044367102736244,0.4761088189297053,0.4465217424141182,0.28630557353683866,11.511479223169172
1,backsliding_Nyr,Y_hog_power,HOG,exec_power,instr-antiplural_w1_trt-ert_gapany_illib0p822_opp0p822_exclyr,backsliding_Nyr,323,5,0.08865981769972082,0.2616138710193476,124,5,0.04875624180584835,0.08364679920905646,0.5599725118448834,0.14004604834381842,0.4314800624009783,0.7455055451950732,18.808732306497426
1,backsliding_Nyr,Y_hos_power_vdem,HOS (v2ex_hosw),exec_power_alt,instr-antiplural_w1_trt-ert_gapany_illib0p822_opp0p822_exclyr,backsliding_Nyr,323,5,0.08865981769972082,0.2616138710193476,323,5,-8.973846655054712e-4,0.00625333608055821,0.8858914042075184,0.15250661039317567,0.13993419922566874,0.27578135503530893,12.814037316452172
1,backsliding_Nyr,Y_hog_power_vdem,HOG (v2ex_hogw),exec_power_alt,instr-antiplural_w1_trt-ert_gapany_illib0p822_opp0p822_exclyr,backsliding_Nyr,323,5,0.08865981769972082,0.2616138710193476,323,5,-0.00183263330371757,0.00390337133102303,0.6387121999410751,-8.994672433574345e-4,7.789614826194981e-4,0.24821307898992348,9.53322513484555
1,backsliding_Nyr,Y_polyarchy,Electoral (polyarchy),vdem_high,instr-antiplural_w1_trt-ert_gapany_illib0p822_opp0p822_exclyr,backsliding_Nyr,323,5,0.08865981769972082,0.2616138710193476,323,5,-0.02310208912375817,0.04851745488750886,0.6339601326778175,-0.03761473322671585,0.683715929136334,0.9561263954832546,11.572025914415244
1,backsliding_Nyr,Y_libdem,Liberal,vdem_high,instr-antiplural_w1_trt-ert_gapany_illib0p822_opp0p822_exclyr,backsliding_Nyr,323,5,0.08865981769972082,0.2616138710193476,323,5,-0.01748724959348915,0.0379433004253428,0.6448858116113246,-0.28785637543664444,0.5919840565417456,0.6267849815227012,12.156338101083742
1,backsliding_Nyr,Y_partipdem,Participatory,vdem_high,instr-antiplural_w1_trt-ert_gapany_illib0p822_opp0p822_exclyr,backsliding_Nyr,323,5,0.08865981769972082,0.2616138710193476,323,5,0.00710723211526314,0.02496675640431333,0.7758986470049154,-0.04918857556168682,0.3993504631558686,0.9019713330766208,11.867579649216347
1,backsliding_Nyr,Y_delibdem,Deliberative,vdem_high,instr-antiplural_w1_trt-ert_gapany_illib0p822_opp0p822_exclyr,backsliding_Nyr,323,5,0.08865981769972082,0.2616138710193476,323,5,-0.01623880426432441,0.04044951885174647,0.6880825664318397,-0.25792854632311063,0.6523038184317316,0.6925390932404718,12.498966467784271
1,backsliding_Nyr,Y_egaldem,Egalitarian,vdem_high,instr-antiplural_w1_trt-ert_gapany_illib0p822_opp0p822_exclyr,backsliding_Nyr,323,5,0.08865981769972082,0.2616138710193476,323,5,-0.01132461752633892,0.02783275641167806,0.6840954503773693,-0.00604943846084017,0.3956018103386663,0.98779943539823,12.19806162438442
1,backsliding_Nyr,Y_elecoff,Elected officials,vdem_electoral,instr-antiplural_w1_trt-ert_gapany_illib0p822_opp0p822_exclyr,backsliding_Nyr,323,5,0.08865981769972082,0.2616138710193476,323,5,-0.10002623738209317,0.14603434221105255,0.49337540949465303,-1.7856119493142444,2.642603624102955,0.4992300112186499,11.388634929461222
1,backsliding_Nyr,Y_frefair,Clean elections,vdem_electoral,instr-antiplural_w1_trt-ert_gapany_illib0p822_opp0p822_exclyr,backsliding_Nyr,323,5,0.08865981769972082,0.2616138710193476,323,5,-0.03650002142736595,0.08942753172253541,0.6831621224346218,-0.3386749610993045,1.2655107185324224,0.7889924534538568,11.878166511643826
1,backsliding_Nyr,Y_frassoc,Association,vdem_electoral,instr-antiplural_w1_trt-ert_gapany_illib0p822_opp0p822_exclyr,backsliding_Nyr,323,5,0.08865981769972082,0.2616138710193476,323,5,-0.04009915576101906,0.04943465735800748,0.4172768236190316,-0.13278889382980347,0.9551018593874564,0.8894255472216525,16.052419058732212
