group,decade,decade_start,row_i,col_i,row_lab,col_lab,jaccard,n_pairs
Non-OECD,2000s,2000,4,8,-0.8--0.4,0.6-0.8,0.09090909090909091,574
Non-OECD,2000s,2000,5,8,-0.4-0.1,0.6-0.8,0.12698412698412698,574
Non-OECD,2000s,2000,6,8,0.1-0.5,0.6-0.8,0.06015037593984962,574
Non-OECD,2000s,2000,7,8,0.5-1.0,0.6-0.8,0.05384615384615385,574
Non-OECD,2000s,2000,8,8,1.0-1.4,0.6-0.8,0.06944444444444445,574
Non-OECD,2000s,2000,9,8,1.4-1.8,0.6-0.8,0.04666666666666667,574
Non-OECD,2000s,2000,10,8,1.8-4.2,0.6-0.8,0.03418803418803419,574
Non-OECD,2000s,2000,1,9,-4.3--2.0,0.8-0.9,0.044642857142857144,574
Non-OECD,2000s,2000,2,9,-2.0--1.2,0.8-0.9,0.05263157894736842,574
Non-OECD,2000s,2000,3,9,-1.2--0.8,0.8-0.9,0.07482993197278912,574
Non-OECD,2000s,2000,4,9,-0.8--0.4,0.8-0.9,0.035211267605633804,574
Non-OECD,2000s,2000,5,9,-0.4-0.1,0.8-0.9,0.08275862068965517,574
Non-OECD,2000s,2000,6,9,0.1-0.5,0.8-0.9,0.07586206896551724,574
Non-OECD,2000s,2000,7,9,0.5-1.0,0.8-0.9,0.06293706293706294,574
Non-OECD,2000s,2000,8,9,1.0-1.4,0.8-0.9,0.05625,574
Non-OECD,2000s,2000,9,9,1.4-1.8,0.8-0.9,0.06832298136645963,574
Non-OECD,2000s,2000,10,9,1.8-4.2,0.8-0.9,0.11475409836065574,574
Non-OECD,2000s,2000,1,10,-4.3--2.0,0.9-1.0,0.05263157894736842,574
Non-OECD,2000s,2000,2,10,-2.0--1.2,0.9-1.0,0.07894736842105263,574
Non-OECD,2000s,2000,3,10,-1.2--0.8,0.9-1.0,0.01680672268907563,574
Non-OECD,2000s,2000,4,10,-0.8--0.4,0.9-1.0,0.028037383177570093,574
Non-OECD,2000s,2000,5,10,-0.4-0.1,0.9-1.0,0.034482758620689655,574
Non-OECD,2000s,2000,6,10,0.1-0.5,0.9-1.0,0.034782608695652174,574
Non-OECD,2000s,2000,7,10,0.5-1.0,0.9-1.0,0.07476635514018691,574
Non-OECD,2000s,2000,8,10,1.0-1.4,0.9-1.0,0.06451612903225806,574
Non-OECD,2000s,2000,9,10,1.4-1.8,0.9-1.0,0.0975609756097561,574
Non-OECD,2000s,2000,10,10,1.8-4.2,0.9-1.0,0.042105263157894736,574
Non-OECD,2010s,2010,1,1,-4.3--2.0,0.0-0.0,0.06896551724137931,546
Non-OECD,2010s,2010,2,1,-2.0--1.2,0.0-0.0,0.078125,546
Non-OECD,2010s,2010,3,1,-1.2--0.8,0.0-0.0,0.014492753623188406,546
Non-OECD,2010s,2010,4,1,-0.8--0.4,0.0-0.0,0.02857142857142857,546
Non-OECD,2010s,2010,5,1,-0.4-0.1,0.0-0.0,0,546
Non-OECD,2010s,2010,6,1,0.1-0.5,0.0-0.0,0,546
Non-OECD,2010s,2010,7,1,0.5-1.0,0.0-0.0,0.011627906976744186,546
Non-OECD,2010s,2010,8,1,1.0-1.4,0.0-0.0,0.025974025974025976,546
Non-OECD,2010s,2010,9,1,1.4-1.8,0.0-0.0,0,546
Non-OECD,2010s,2010,10,1,1.8-4.2,0.0-0.0,0,546
Non-OECD,2010s,2010,1,2,-4.3--2.0,0.0-0.1,0,546
Non-OECD,2010s,2010,2,2,-2.0--1.2,0.0-0.1,0.015384615384615385,546
Non-OECD,2010s,2010,3,2,-1.2--0.8,0.0-0.1,0,546
Non-OECD,2010s,2010,4,2,-0.8--0.4,0.0-0.1,0.029850746268656716,546
Non-OECD,2010s,2010,5,2,-0.4-0.1,0.0-0.1,0,546
Non-OECD,2010s,2010,6,2,0.1-0.5,0.0-0.1,0.028169014084507043,546
Non-OECD,2010s,2010,7,2,0.5-1.0,0.0-0.1,0.05,546
Non-OECD,2010s,2010,8,2,1.0-1.4,0.0-0.1,0.013333333333333334,546
Non-OECD,2010s,2010,9,2,1.4-1.8,0.0-0.1,0,546
Non-OECD,2010s,2010,10,2,1.8-4.2,0.0-0.1,0,546
Non-OECD,2010s,2010,1,3,-4.3--2.0,0.1-0.1,0,546
Non-OECD,2010s,2010,2,3,-2.0--1.2,0.1-0.1,0.027777777777777776,546
Non-OECD,2010s,2010,3,3,-1.2--0.8,0.1-0.1,0.041666666666666664,546
Non-OECD,2010s,2010,4,3,-0.8--0.4,0.1-0.1,0.0547945205479452,546
Non-OECD,2010s,2010,5,3,-0.4-0.1,0.1-0.1,0.03076923076923077,546
Non-OECD,2010s,2010,6,3,0.1-0.5,0.1-0.1,0.02531645569620253,546
Non-OECD,2010s,2010,7,3,0.5-1.0,0.1-0.1,0.01098901098901099,546
Non-OECD,2010s,2010,8,3,1.0-1.4,0.1-0.1,0.05,546
Non-OECD,2010s,2010,9,3,1.4-1.8,0.1-0.1,0,546
Non-OECD,2010s,2010,10,3,1.8-4.2,0.1-0.1,0,546
Non-OECD,2010s,2010,1,4,-4.3--2.0,0.1-0.2,0.046875,546
Non-OECD,2010s,2010,2,4,-2.0--1.2,0.1-0.2,0.029411764705882353,546
Non-OECD,2010s,2010,3,4,-1.2--0.8,0.1-0.2,0.02912621359223301,546
Non-OECD,2010s,2010,4,4,-0.8--0.4,0.1-0.2,0.09090909090909091,546
Non-OECD,2010s,2010,5,4,-0.4-0.1,0.1-0.2,0.010309278350515464,546
Non-OECD,2010s,2010,6,4,0.1-0.5,0.1-0.2,0.09803921568627451,546
Non-OECD,2010s,2010,7,4,0.5-1.0,0.1-0.2,0.025,546
Non-OECD,2010s,2010,8,4,1.0-1.4,0.1-0.2,0.05504587155963303,546
Non-OECD,2010s,2010,9,4,1.4-1.8,0.1-0.2,0.06,546
Non-OECD,2010s,2010,10,4,1.8-4.2,0.1-0.2,0.054945054945054944,546
Non-OECD,2010s,2010,1,5,-4.3--2.0,0.2-0.3,0.039473684210526314,546
Non-OECD,2010s,2010,2,5,-2.0--1.2,0.2-0.3,0.06363636363636363,546
Non-OECD,2010s,2010,3,5,-1.2--0.8,0.2-0.3,0.09259259259259259,546
Non-OECD,2010s,2010,4,5,-0.8--0.4,0.2-0.3,0.034482758620689655,546
Non-OECD,2010s,2010,5,5,-0.4-0.1,0.2-0.3,0.03773584905660377,546
Non-OECD,2010s,2010,6,5,0.1-0.5,0.2-0.3,0.04201680672268908,546
Non-OECD,2010s,2010,7,5,0.5-1.0,0.2-0.3,0.08,546
Non-OECD,2010s,2010,8,5,1.0-1.4,0.2-0.3,0.049586776859504134,546
Non-OECD,2010s,2010,9,5,1.4-1.8,0.2-0.3,0.07272727272727272,546
Non-OECD,2010s,2010,10,5,1.8-4.2,0.2-0.3,0.038461538461538464,546
Non-OECD,2010s,2010,1,6,-4.3--2.0,0.3-0.4,0,546
Non-OECD,2010s,2010,2,6,-2.0--1.2,0.3-0.4,0.104,546
Non-OECD,2010s,2010,3,6,-1.2--0.8,0.3-0.4,0.0859375,546
Non-OECD,2010s,2010,4,6,-0.8--0.4,0.3-0.4,0.044444444444444446,546
Non-OECD,2010s,2010,5,6,-0.4-0.1,0.3-0.4,0.048,546
Non-OECD,2010s,2010,6,6,0.1-0.5,0.3-0.4,0.08208955223880597,546
Non-OECD,2010s,2010,7,6,0.5-1.0,0.3-0.4,0.08333333333333333,546
Non-OECD,2010s,2010,8,6,1.0-1.4,0.3-0.4,0.04225352112676056,546
Non-OECD,2010s,2010,9,6,1.4-1.8,0.3-0.4,0.09448818897637795,546
Non-OECD,2010s,2010,10,6,1.8-4.2,0.3-0.4,0.04032258064516129,546
Non-OECD,2010s,2010,1,7,-4.3--2.0,0.4-0.6,0.023255813953488372,546
Non-OECD,2010s,2010,2,7,-2.0--1.2,0.4-0.6,0.03278688524590164,546
Non-OECD,2010s,2010,3,7,-1.2--0.8,0.4-0.6,0.049586776859504134,546
Non-OECD,2010s,2010,4,7,-0.8--0.4,0.4-0.6,0.05737704918032787,546
Non-OECD,2010s,2010,5,7,-0.4-0.1,0.4-0.6,0.07207207207207207,546
Non-OECD,2010s,2010,6,7,0.1-0.5,0.4-0.6,0.08130081300813008,546
Non-OECD,2010s,2010,7,7,0.5-1.0,0.4-0.6,0.07462686567164178,546
Non-OECD,2010s,2010,8,7,1.0-1.4,0.4-0.6,0.15254237288135594,546
Non-OECD,2010s,2010,9,7,1.4-1.8,0.4-0.6,0.024193548387096774,546
Non-OECD,2010s,2010,10,7,1.8-4.2,0.4-0.6,0.017391304347826087,546
Non-OECD,2010s,2010,1,8,-4.3--2.0,0.6-0.8,0.00819672131147541,546
Non-OECD,2010s,2010,2,8,-2.0--1.2,0.6-0.8,0.05228758169934641,546
Non-OECD,2010s,2010,3,8,-1.2--0.8,0.6-0.8,0.08,546
Non-OECD,2010s,2010,4,8,-0.8--0.4,0.6-0.8,0.0718954248366013,546
Non-OECD,2010s,2010,5,8,-0.4-0.1,0.6-0.8,0.1079136690647482,546
Non-OECD,2010s,2010,6,8,0.1-0.5,0.6-0.8,0.07006369426751592,546
Non-OECD,2010s,2010,7,8,0.5-1.0,0.6-0.8,0.0718562874251497,546
Non-OECD,2010s,2010,8,8,1.0-1.4,0.6-0.8,0.06875,546
Non-OECD,2010s,2010,9,8,1.4-1.8,0.6-0.8,0.0728476821192053,546
Non-OECD,2010s,2010,10,8,1.8-4.2,0.6-0.8,0.09352517985611511,546
Non-OECD,2010s,2010,1,9,-4.3--2.0,0.8-0.9,0.043478260869565216,546
Non-OECD,2010s,2010,2,9,-2.0--1.2,0.8-0.9,0.05511811023622047,546
Non-OECD,2010s,2010,3,9,-1.2--0.8,0.8-0.9,0.06299212598425197,546
Non-OECD,2010s,2010,4,9,-0.8--0.4,0.8-0.9,0.0703125,546
Non-OECD,2010s,2010,5,9,-0.4-0.1,0.8-0.9,0.040983606557377046,546
Non-OECD,2010s,2010,6,9,0.1-0.5,0.8-0.9,0.06015037593984962,546
Non-OECD,2010s,2010,7,9,0.5-1.0,0.8-0.9,0.05555555555555555,546
Non-OECD,2010s,2010,8,9,1.0-1.4,0.8-0.9,0.07462686567164178,546
Non-OECD,2010s,2010,9,9,1.4-1.8,0.8-0.9,0.08,546
Non-OECD,2010s,2010,10,9,1.8-4.2,0.8-0.9,0.07758620689655173,546
Non-OECD,2010s,2010,1,10,-4.3--2.0,0.9-1.0,0.04,546
Non-OECD,2010s,2010,2,10,-2.0--1.2,0.9-1.0,0.05454545454545454,546
Non-OECD,2010s,2010,3,10,-1.2--0.8,0.9-1.0,0.02631578947368421,546
Non-OECD,2010s,2010,4,10,-0.8--0.4,0.9-1.0,0.043859649122807015,546
Non-OECD,2010s,2010,5,10,-0.4-0.1,0.9-1.0,0.07920792079207921,546
Non-OECD,2010s,2010,6,10,0.1-0.5,0.9-1.0,0.03361344537815126,546
Non-OECD,2010s,2010,7,10,0.5-1.0,0.9-1.0,0.10743801652892562,546
Non-OECD,2010s,2010,8,10,1.0-1.4,0.9-1.0,0.016129032258064516,546
Non-OECD,2010s,2010,9,10,1.4-1.8,0.9-1.0,0.06363636363636363,546
Non-OECD,2010s,2010,10,10,1.8-4.2,0.9-1.0,0.09183673469387756,546
