instrument,treatment_def,outcome,outcome_label,panel,spec,treatment,n_first_stage,first_stage_coef,first_stage_pval,n_outcome,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
v2xpa_popul,backsliding_Nyr,Y_gini_disp,Disposable,gini,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,482,0.2556745886287431,0.5148291686070919,0.6194568728504265,-2.033056552622138,6.00314973255506,0.7348621290714663,21.86054698459424
v2xpa_popul,backsliding_Nyr,Y_gini_mkt,Market,gini,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,482,0.30168250516353834,0.4683461074014072,0.5194818249207737,-1.5330107779373796,3.841336737449091,0.6898323187007511,26.96117820841168
v2xpa_popul,backsliding_Nyr,Y_debt,Debt / GDP,fiscal,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,593,-14.266298415141245,28.11994021239802,0.6119180745587186,80.5322206322777,174.84188289398637,0.6450854089753872,29.04288099044647
v2xpa_popul,backsliding_Nyr,Y_deficit,Deficit / GDP,fiscal,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,512,-0.5620257567478523,2.326518098884779,0.8091104458117931,-5.603723389553384,19.928271622344496,0.7785611068840597,35.456733466133564
v2xpa_popul,backsliding_Nyr,Y_checks_balances,Checks & balances,institutions,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,627,0.05639847322801403,0.02955618777752159,0.05636818806747133,-0.3820715529415232,0.2510380230161044,0.12801738334678117,24.750957919579253
v2xpa_popul,backsliding_Nyr,Y_jucon,Judicial constraints,institutions,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,641,0.03131466128124965,0.02857041713895717,0.2730560427357012,-0.22588065080674152,0.2590457468101829,0.3832236256907052,21.25547554423337
v2xpa_popul,backsliding_Nyr,Y_legcon,Legislative constraints,institutions,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,627,0.06630410441617972,0.03822553247816322,0.0828205095189176,-0.47142915202144386,0.36443885931443865,0.1958121158598422,22.46926446543222
v2xpa_popul,backsliding_Nyr,Y_hos_power,HOS,exec_power,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,641,0.00566903090731845,0.02166980164723708,0.7936223435655544,-0.04007323572825602,0.15995992583359053,0.8021848768793406,23.41879153455515
v2xpa_popul,backsliding_Nyr,Y_hog_power,HOG,exec_power,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,279,-0.02065092082595765,0.02457825172609535,0.4007900151689893,0.0701349075545109,0.091572359303034,0.44373816112448106,15.047472976203403
v2xpa_popul,backsliding_Nyr,Y_hos_power_vdem,HOS (v2ex_hosw),exec_power_alt,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,641,-0.02778209023104598,0.03481741155115091,0.4249072287211019,0.18159106251720197,0.2850666267721992,0.5241165691236431,23.08664467635539
v2xpa_popul,backsliding_Nyr,Y_hog_power_vdem,HOG (v2ex_hogw),exec_power_alt,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,641,0.02073289184520811,0.03778338035911294,0.5831904363865268,-0.13698224655912491,0.2804221638230771,0.6252057775505167,23.378059951878864
v2xpa_popul,backsliding_union_Nyr,Y_gdp_growth,PWT,growth,instr-popul_w5_trt-ertOrDdcg_gapany_illib0p508,backsliding_union_Nyr,672,-0.13771266467258955,0.15710125893047364,594,0.11774006101053772,0.05732524794975294,0.03998582012370497,-0.5829048867165788,0.3829609003063495,0.1279839603556932,25.729695534964947
v2xpa_popul,backsliding_union_Nyr,Y_gdp_growth_wb,World Bank,growth,instr-popul_w5_trt-ertOrDdcg_gapany_illib0p508,backsliding_union_Nyr,672,-0.13771266467258955,0.15710125893047364,618,0.11741217730598812,0.04738518199363984,0.01321860494834924,-0.8420692640945022,0.5835169676654862,0.1489942688550053,21.229380581313457
v2xpa_popul,backsliding_union_Nyr,Y_gdp_growth_imf,IMF WEO,growth,instr-popul_w5_trt-ertOrDdcg_gapany_illib0p508,backsliding_union_Nyr,672,-0.13771266467258955,0.15710125893047364,479,0.09744441150616068,0.04098948527874737,0.0174397729020097,-0.8869258009353165,1.1646575645666133,0.44633845214261714,26.397301536649177
v2xpa_popul,backsliding_union_Nyr,Y_inflation,"CPI, cumulative log",inflation,instr-popul_w5_trt-ertOrDdcg_gapany_illib0p508,backsliding_union_Nyr,672,-0.13771266467258955,0.15710125893047364,560,0.09784416674986723,0.151802018893946,0.5192180964321331,0.15127110994492002,0.7834652261119682,0.8468966713913059,23.053348770467764
v2xpa_popul,backsliding_union_Nyr,Y_unemployment,Unemployment rate,unemployment,instr-popul_w5_trt-ertOrDdcg_gapany_illib0p508,backsliding_union_Nyr,672,-0.13771266467258955,0.15710125893047364,482,-1.233747273507912,0.7123345400175798,0.0832775991571796,6.17862084575597,4.956381610450526,0.21254453257555536,24.23686935634128
v2xpa_popul,backsliding_union_Nyr,Y_trade_pct_gdp,Trade / GDP,trade,instr-popul_w5_trt-ertOrDdcg_gapany_illib0p508,backsliding_union_Nyr,672,-0.13771266467258955,0.15710125893047364,545,-3.727895992942659,5.344400898905208,0.4854692947532805,48.33459802088079,68.09093488631437,0.4777949013702581,17.988923609870916
v2xpa_popul,backsliding_union_Nyr,Y_top10_share,Top-10% income share,top10,instr-popul_w5_trt-ertOrDdcg_gapany_illib0p508,backsliding_union_Nyr,672,-0.13771266467258955,0.15710125893047364,578,0.43528867003161786,1.0554447022518822,0.6800301025442617,-4.013157148924777,7.126496751081601,0.5733451192466985,25.865744774891315
v2xpa_popul,backsliding_union_Nyr,Y_gini_disp,Disposable,gini,instr-popul_w5_trt-ertOrDdcg_gapany_illib0p508,backsliding_union_Nyr,672,-0.13771266467258955,0.15710125893047364,482,0.2556745886287431,0.5148291686070919,0.6194568728504265,-1.0160847983129646,4.167501915430564,0.8073768309963427,20.87636358839182
v2xpa_popul,backsliding_union_Nyr,Y_gini_mkt,Market,gini,instr-popul_w5_trt-ertOrDdcg_gapany_illib0p508,backsliding_union_Nyr,672,-0.13771266467258955,0.15710125893047364,482,0.30168250516353834,0.4683461074014072,0.5194818249207737,-0.9407955212636404,3.254888524998269,0.772550170069578,24.242090990093597
v2xpa_popul,backsliding_union_Nyr,Y_debt,Debt / GDP,fiscal,instr-popul_w5_trt-ertOrDdcg_gapany_illib0p508,backsliding_union_Nyr,672,-0.13771266467258955,0.15710125893047364,593,-14.266298415141245,28.11994021239802,0.6119180745587186,56.35693639298223,141.49981823963552,0.6904217762284619,31.39456216559895
v2xpa_popul,backsliding_union_Nyr,Y_deficit,Deficit / GDP,fiscal,instr-popul_w5_trt-ertOrDdcg_gapany_illib0p508,backsliding_union_Nyr,672,-0.13771266467258955,0.15710125893047364,512,-0.5620257567478523,2.326518098884779,0.8091104458117931,-3.34710434264952,15.913021189056208,0.8334043059733306,34.27937148220941
v2xpa_popul,backsliding_union_Nyr,Y_checks_balances,Checks & balances,institutions,instr-popul_w5_trt-ertOrDdcg_gapany_illib0p508,backsliding_union_Nyr,672,-0.13771266467258955,0.15710125893047364,627,0.05639847322801403,0.02955618777752159,0.05636818806747133,-0.3276290593235796,0.19070038204387552,0.08579106502836331,25.756070711395772
v2xpa_popul,backsliding_union_Nyr,Y_jucon,Judicial constraints,institutions,instr-popul_w5_trt-ertOrDdcg_gapany_illib0p508,backsliding_union_Nyr,672,-0.13771266467258955,0.15710125893047364,641,0.03131466128124965,0.02857041713895717,0.2730560427357012,-0.1820101351149086,0.1896846362374471,0.3372864091854074,22.014414984942007
v2xpa_popul,backsliding_union_Nyr,Y_legcon,Legislative constraints,institutions,instr-popul_w5_trt-ertOrDdcg_gapany_illib0p508,backsliding_union_Nyr,672,-0.13771266467258955,0.15710125893047364,627,0.06630410441617972,0.03822553247816322,0.0828205095189176,-0.4019516605886362,0.28174988155119685,0.15368777281311494,22.27894448035698
v2xpa_popul,backsliding_union_Nyr,Y_hos_power,HOS,exec_power,instr-popul_w5_trt-ertOrDdcg_gapany_illib0p508,backsliding_union_Nyr,672,-0.13771266467258955,0.15710125893047364,641,0.00566903090731845,0.02166980164723708,0.7936223435655544,-0.03475039387500964,0.13012320600412247,0.7894247961632046,23.2703449452776
v2xpa_popul,backsliding_union_Nyr,Y_hog_power,HOG,exec_power,instr-popul_w5_trt-ertOrDdcg_gapany_illib0p508,backsliding_union_Nyr,672,-0.13771266467258955,0.15710125893047364,279,-0.02065092082595765,0.02457825172609535,0.4007900151689893,0.05702977642440007,0.06798381863420783,0.4015406916859746,13.810236073242628
v2xpa_popul,backsliding_union_Nyr,Y_hos_power_vdem,HOS (v2ex_hosw),exec_power_alt,instr-popul_w5_trt-ertOrDdcg_gapany_illib0p508,backsliding_union_Nyr,672,-0.13771266467258955,0.15710125893047364,641,-0.02778209023104598,0.03481741155115091,0.4249072287211019,0.1523976024047097,0.23341721139868848,0.5138221159879485,22.660854099228576
v2xpa_popul,backsliding_union_Nyr,Y_hog_power_vdem,HOG (v2ex_hogw),exec_power_alt,instr-popul_w5_trt-ertOrDdcg_gapany_illib0p508,backsliding_union_Nyr,672,-0.13771266467258955,0.15710125893047364,641,0.02073289184520811,0.03778338035911294,0.5831904363865268,-0.11180361403995596,0.2318007848324634,0.6295741696598924,23.049495357187876
v2xpa_popul,polyarchy_decline,Y_gdp_growth,PWT,growth,instr-popul_w5_trt-polyarchy_gapany_illib0p508,polyarchy_decline,641,-0.03811821119116947,0.11442140210856055,594,0.11774006101053772,0.05732524794975294,0.03998582012370497,-6.303499246004511,6.956449716470069,0.3648631328468008,18.991271159163144
v2xpa_popul,polyarchy_decline,Y_gdp_growth_wb,World Bank,growth,instr-popul_w5_trt-polyarchy_gapany_illib0p508,polyarchy_decline,641,-0.03811821119116947,0.11442140210856055,618,0.11741217730598812,0.04738518199363984,0.01321860494834924,-4.080034486510178,3.2877128747914153,0.21460768052020077,19.377785323953184
v2xpa_popul,polyarchy_decline,Y_gdp_growth_imf,IMF WEO,growth,instr-popul_w5_trt-polyarchy_gapany_illib0p508,polyarchy_decline,641,-0.03811821119116947,0.11442140210856055,479,0.09744441150616068,0.04098948527874737,0.0174397729020097,-3.776911823941314,3.955950459210826,0.33970821398457846,19.155803512184107
v2xpa_popul,polyarchy_decline,Y_inflation,"CPI, cumulative log",inflation,instr-popul_w5_trt-polyarchy_gapany_illib0p508,polyarchy_decline,641,-0.03811821119116947,0.11442140210856055,560,0.09784416674986723,0.151802018893946,0.5192180964321331,-0.1091407075529366,6.385404304336273,0.9863630489967092,20.33459900114654
v2xpa_popul,polyarchy_decline,Y_unemployment,Unemployment rate,unemployment,instr-popul_w5_trt-polyarchy_gapany_illib0p508,polyarchy_decline,641,-0.03811821119116947,0.11442140210856055,482,-1.233747273507912,0.7123345400175798,0.0832775991571796,39.01077365724296,24.732060052601295,0.11471818675709784,21.9867608213481
v2xpa_popul,polyarchy_decline,Y_trade_pct_gdp,Trade / GDP,trade,instr-popul_w5_trt-polyarchy_gapany_illib0p508,polyarchy_decline,641,-0.03811821119116947,0.11442140210856055,545,-3.727895992942659,5.344400898905208,0.4854692947532805,86.56767319445692,169.09036384487356,0.6086782987768313,20.945516537915054
v2xpa_popul,polyarchy_decline,Y_top10_share,Top-10% income share,top10,instr-popul_w5_trt-polyarchy_gapany_illib0p508,polyarchy_decline,641,-0.03811821119116947,0.11442140210856055,578,0.43528867003161786,1.0554447022518822,0.6800301025442617,-18.000735064536823,33.259760654986096,0.5883582869457236,25.89688611034981
v2xpa_popul,polyarchy_decline,Y_gini_disp,Disposable,gini,instr-popul_w5_trt-polyarchy_gapany_illib0p508,polyarchy_decline,641,-0.03811821119116947,0.11442140210856055,482,0.2556745886287431,0.5148291686070919,0.6194568728504265,-7.43160255431596,15.806376354912466,0.6382372455547158,25.11766213432912
v2xpa_popul,polyarchy_decline,Y_gini_mkt,Market,gini,instr-popul_w5_trt-polyarchy_gapany_illib0p508,polyarchy_decline,641,-0.03811821119116947,0.11442140210856055,482,0.30168250516353834,0.4683461074014072,0.5194818249207737,-6.096514761099993,14.984084209385315,0.6841063914913126,25.20391681844171
v2xpa_popul,polyarchy_decline,Y_debt,Debt / GDP,fiscal,instr-popul_w5_trt-polyarchy_gapany_illib0p508,polyarchy_decline,641,-0.03811821119116947,0.11442140210856055,593,-14.266298415141245,28.11994021239802,0.6119180745587186,284.60249637415285,650.1854327019297,0.6615855577685199,25.324302968714463
v2xpa_popul,polyarchy_decline,Y_deficit,Deficit / GDP,fiscal,instr-popul_w5_trt-polyarchy_gapany_illib0p508,polyarchy_decline,641,-0.03811821119116947,0.11442140210856055,512,-0.5620257567478523,2.326518098884779,0.8091104458117931,1.5929092566619865,82.58139509693754,0.984610590646666,23.56979656102387
v2xpa_popul,polyarchy_decline,Y_checks_balances,Checks & balances,institutions,instr-popul_w5_trt-polyarchy_gapany_illib0p508,polyarchy_decline,641,-0.03811821119116947,0.11442140210856055,627,0.05639847322801403,0.02955618777752159,0.05636818806747133,-1.4336884314318994,0.6577724625638524,0.02928627076865958,23.58470996793884
v2xpa_popul,polyarchy_decline,Y_jucon,Judicial constraints,institutions,instr-popul_w5_trt-polyarchy_gapany_illib0p508,polyarchy_decline,641,-0.03811821119116947,0.11442140210856055,641,0.03131466128124965,0.02857041713895717,0.2730560427357012,-0.8322072254236612,0.6818260513273753,0.2222539812987052,19.572600165850652
v2xpa_popul,polyarchy_decline,Y_legcon,Legislative constraints,institutions,instr-popul_w5_trt-polyarchy_gapany_illib0p508,polyarchy_decline,641,-0.03811821119116947,0.11442140210856055,627,0.06630410441617972,0.03822553247816322,0.0828205095189176,-1.8417031777370645,0.9680501686581175,0.05710747409120274,22.19935560555036
v2xpa_popul,polyarchy_decline,Y_hos_power,HOS,exec_power,instr-popul_w5_trt-polyarchy_gapany_illib0p508,polyarchy_decline,641,-0.03811821119116947,0.11442140210856055,641,0.00566903090731845,0.02166980164723708,0.7936223435655544,-0.1414368999635542,0.6774139377528235,0.834612588527782,23.137306991772164
v2xpa_popul,polyarchy_decline,Y_hog_power,HOG,exec_power,instr-popul_w5_trt-polyarchy_gapany_illib0p508,polyarchy_decline,641,-0.03811821119116947,0.11442140210856055,279,-0.02065092082595765,0.02457825172609535,0.4007900151689893,0.333735827565239,0.521042062672175,0.5218371284744376,24.56466971609061
v2xpa_popul,polyarchy_decline,Y_hos_power_vdem,HOS (v2ex_hosw),exec_power_alt,instr-popul_w5_trt-polyarchy_gapany_illib0p508,polyarchy_decline,641,-0.03811821119116947,0.11442140210856055,641,-0.02778209023104598,0.03481741155115091,0.4249072287211019,0.7914638646936506,1.0056780922160478,0.4312846566133734,21.96283445674641
v2xpa_popul,polyarchy_decline,Y_hog_power_vdem,HOG (v2ex_hogw),exec_power_alt,instr-popul_w5_trt-polyarchy_gapany_illib0p508,polyarchy_decline,641,-0.03811821119116947,0.11442140210856055,641,0.02073289184520811,0.03778338035911294,0.5831904363865268,-0.6316704338708026,1.020728243158623,0.5360198526023247,21.621262239630052
v2pariglef_neg,backsliding_Nyr,Y_gdp_growth,PWT,growth,instr-econleft_w5_trt-ert_gapany_illib0p818,backsliding_Nyr,665,0.17925144772008086,0.04051376300311912,590,-0.02749351226016558,0.04174633675856655,0.5101622813452436,-0.2059486972797946,0.38906769434703486,0.5965703182103042,21.30474394213276
v2pariglef_neg,backsliding_Nyr,Y_gdp_growth_wb,World Bank,growth,instr-econleft_w5_trt-ert_gapany_illib0p818,backsliding_Nyr,665,0.17925144772008086,0.04051376300311912,614,0.0071371243095093,0.03620535263387293,0.8437266039986939,0.04234164873870877,0.2621551700663471,0.8716888302472979,17.47785775124457
v2pariglef_neg,backsliding_Nyr,Y_gdp_growth_imf,IMF WEO,growth,instr-econleft_w5_trt-ert_gapany_illib0p818,backsliding_Nyr,665,0.17925144772008086,0.04051376300311912,461,0.00422091793530618,0.02989573522847652,0.8877214555888042,0.07940118486991773,0.35433116376573576,0.8226892182697373,22.454129861075877
v2pariglef_neg,backsliding_Nyr,Y_inflation,"CPI, cumulative log",inflation,instr-econleft_w5_trt-ert_gapany_illib0p818,backsliding_Nyr,665,0.17925144772008086,0.04051376300311912,547,0.01826962530220016,0.18752872660892925,0.9223904202435916,0.07743481070833927,1.2783947559923523,0.9517001458761124,15.649496483523489
v2pariglef_neg,backsliding_Nyr,Y_unemployment,Unemployment rate,unemployment,instr-econleft_w5_trt-ert_gapany_illib0p818,backsliding_Nyr,665,0.17925144772008086,0.04051376300311912,439,-0.11932106062353208,0.702436088563614,0.8651143427100635,-1.7165276118034587,20.72725013192627,0.9339986267810364,29.538451291726425
v2pariglef_neg,backsliding_Nyr,Y_trade_pct_gdp,Trade / GDP,trade,instr-econleft_w5_trt-ert_gapany_illib0p818,backsliding_Nyr,665,0.17925144772008086,0.04051376300311912,542,-2.6327499101951393,3.936110988365726,0.5035778652128976,-30.959231414255452,63.22925914634201,0.6243925059248627,19.08919778199191
v2pariglef_neg,backsliding_Nyr,Y_top10_share,Top-10% income share,top10,instr-econleft_w5_trt-ert_gapany_illib0p818,backsliding_Nyr,665,0.17925144772008086,0.04051376300311912,578,-1.709965346767547,0.7464674770843247,0.02197826664787043,-12.372971590341114,9.054394798563724,0.17177719307466835,18.423612447807955
v2pariglef_neg,backsliding_Nyr,Y_gini_disp,Disposable,gini,instr-econleft_w5_trt-ert_gapany_illib0p818,backsliding_Nyr,665,0.17925144772008086,0.04051376300311912,472,-0.13383163347527782,0.4347615959381691,0.7582134929651829,-3.1016231784759394,5.419302842124757,0.5670992312346887,22.56141353691823
v2pariglef_neg,backsliding_Nyr,Y_gini_mkt,Market,gini,instr-econleft_w5_trt-ert_gapany_illib0p818,backsliding_Nyr,665,0.17925144772008086,0.04051376300311912,472,-0.5853090904223052,0.5083685137717995,0.24958908214759745,-2.83867251962125,3.451753086673482,0.4108573921243646,17.5210459256418
v2pariglef_neg,backsliding_Nyr,Y_debt,Debt / GDP,fiscal,instr-econleft_w5_trt-ert_gapany_illib0p818,backsliding_Nyr,665,0.17925144772008086,0.04051376300311912,585,-6.79182986244839,14.30539187767183,0.6349479801011584,-64.81172375677585,256.87210101533566,0.8008004845350636,26.679645804785338
v2pariglef_neg,backsliding_Nyr,Y_deficit,Deficit / GDP,fiscal,instr-econleft_w5_trt-ert_gapany_illib0p818,backsliding_Nyr,665,0.17925144772008086,0.04051376300311912,505,-0.4274245754573568,1.5225045527367511,0.778911515555447,-5.760495861646664,18.12199646869784,0.7505811703163805,21.70983930098476
v2pariglef_neg,backsliding_Nyr,Y_checks_balances,Checks & balances,institutions,instr-econleft_w5_trt-ert_gapany_illib0p818,backsliding_Nyr,665,0.17925144772008086,0.04051376300311912,625,0.01166360645553028,0.02264363393531141,0.6064871353774339,0.08155466359488475,0.16967918427661283,0.6307721280144738,19.1244203396971
v2pariglef_neg,backsliding_Nyr,Y_jucon,Judicial constraints,institutions,instr-econleft_w5_trt-ert_gapany_illib0p818,backsliding_Nyr,665,0.17925144772008086,0.04051376300311912,640,0.00495726766145053,0.01984112039602881,0.8027047649529884,0.02680490774187935,0.14909777670013116,0.8573247091629841,19.839681752319024
v2pariglef_neg,backsliding_Nyr,Y_legcon,Legislative constraints,institutions,instr-econleft_w5_trt-ert_gapany_illib0p818,backsliding_Nyr,665,0.17925144772008086,0.04051376300311912,625,0.02655210328889326,0.02956310229609212,0.3691055322179572,0.15923846059826238,0.22695764540968377,0.4829149732866446,18.61990250796436
v2pariglef_neg,backsliding_Nyr,Y_hos_power,HOS,exec_power,instr-econleft_w5_trt-ert_gapany_illib0p818,backsliding_Nyr,665,0.17925144772008086,0.04051376300311912,640,-0.0117496499424808,0.02027250359326529,0.5621941465768026,-0.05080019911104641,0.13420345966008942,0.7050360069899653,17.552978201130628
v2pariglef_neg,backsliding_Nyr,Y_hog_power,HOG,exec_power,instr-econleft_w5_trt-ert_gapany_illib0p818,backsliding_Nyr,665,0.17925144772008086,0.04051376300311912,357,-0.00201557360547791,0.01071484644702799,0.8507901412135308,0.00122026681630349,0.03936290960697382,0.9752692029797004,15.350570188823085
v2pariglef_neg,backsliding_Nyr,Y_hos_power_vdem,HOS (v2ex_hosw),exec_power_alt,instr-econleft_w5_trt-ert_gapany_illib0p818,backsliding_Nyr,665,0.17925144772008086,0.04051376300311912,640,-0.01297511234291675,0.02592137956382316,0.6166833562364453,-0.0819955950873022,0.14349394516395275,0.5677136292994718,15.412174747834172
