vocab,group,decade,decade_start,tag,v2paid,v2paenname,v2pashname,country_name,n_obs,first_year,last_year,v2xpa_antiplural,v2xpa_popul,v2pariglef
rile_wikipedia,Non-OECD,2000s,2000,centre,357,Party for Bosnia and Herzegovina,SBiH,Bosnia and Herzegovina,3,2000,2006,0.646,0.184,-0.063
rile_wikipedia,Non-OECD,2000s,2000,centre,3756,Nepali Congress,NC,Nepal,1,2008,2008,0.628,0.4,0.512
rile_wikipedia,Non-OECD,2000s,2000,centre,8029,Union for Democracy and Progress,UDP,Mauritania,1,2001,2001,0.623,0.206,1.46
rile_wikipedia,Non-OECD,2000s,2000,centre,4109,"Peace, Unity, and Development Party",PUDP,Somaliland,1,2005,2005,0.601,0.515,-0.132
rile_wikipedia,Non-OECD,2000s,2000,centre,2557,National Mandate Party,PAN,Indonesia,2,2004,2009,0.5945,0.33599999999999997,-0.76
rile_wikipedia,Non-OECD,2000s,2000,centre,575,Union for Peru,UPP,Peru,1,2006,2006,0.591,0.784,-1.197
rile_wikipedia,Non-OECD,2000s,2000,centre,7972,New Forum for the Restoration of Democracy–Kenya,NFK,Kenya,1,2007,2007,0.582,0.331,0.634
rile_wikipedia,Non-OECD,2000s,2000,centre,4314,Alliance for Democracy and Federation–African Democratic Rally,ADF-RDA,Burkina Faso,2,2002,2007,0.5675,0.1615,1.646
rile_wikipedia,Non-OECD,2000s,2000,centre,4140,Unity Party,UP,Liberia,1,2005,2005,0.552,0.104,-0.865
rile_wikipedia,Non-OECD,2000s,2000,centre,3858,Safina,S,Kenya,1,2007,2007,0.537,0.237,-0.403
rile_wikipedia,Non-OECD,2000s,2000,centre,380,National Liberal Party,PLN,Panama,1,2004,2004,0.516,0.115,1.437
rile_wikipedia,Non-OECD,2000s,2000,centre,6233,Fatah Movement / Palestinian National Liberation Movement,Fatah,Palestine/West Bank,1,2006,2006,0.512,0.346,0.351
rile_wikipedia,Non-OECD,2000s,2000,centre,4047,Sierra Leone People's Party,SLPP,Sierra Leone,2,2002,2007,0.5025,0.1475,0.6559999999999999
rile_wikipedia,Non-OECD,2000s,2000,centre,2384,Pakistan Muslim League (Nawaz ),PML(N),Pakistan,2,2002,2008,0.49,0.4395,0.4265
rile_wikipedia,Non-OECD,2000s,2000,centre,2564,Free Patriotic Movement,FPM,Lebanon,2,2005,2009,0.47650000000000003,0.5845,0.847
rile_wikipedia,Non-OECD,2000s,2000,centre,1245,Authentic Radical Liberal Party,PLRA,Paraguay,2,2003,2008,0.47650000000000003,0.5275000000000001,1.9395
rile_wikipedia,Non-OECD,2000s,2000,centre,4139,Liberty Party,LPC,Liberia,1,2005,2005,0.475,0.048,-0.898
rile_wikipedia,Non-OECD,2000s,2000,centre,2308,Jamaica Labour Party,JLP,Jamaica,2,2002,2007,0.4635,0.2195,0.982
rile_wikipedia,Non-OECD,2000s,2000,centre,4236,Social Renewal Party,PRS,Guinea-Bissau,2,2004,2008,0.459,0.606,-1.045
rile_wikipedia,Non-OECD,2000s,2000,centre,2561,Democratic Party,PD,Indonesia,2,2004,2009,0.44299999999999995,0.3155,0.194
rile_wikipedia,Non-OECD,2000s,2000,centre,4215,Independent Moralizing Front,FIM,Peru,2,2000,2001,0.4405,0.344,0.7605
rile_wikipedia,Non-OECD,2000s,2000,centre,5362,Congolese Movement for Democracy and Integral Development,MCDDI,Republic of the Congo,1,2007,2007,0.436,0.318,0.185
rile_wikipedia,Non-OECD,2000s,2000,centre,4526,Social Democratic Party Kyrgystan,SDPK,Kyrgyzstan,1,2007,2007,0.417,0.761,-0.901
rile_wikipedia,Non-OECD,2000s,2000,centre,2297,Socialist Movement for Integration,LSI,Albania,2,2005,2009,0.416,0.142,-0.527
rile_wikipedia,Non-OECD,2000s,2000,centre,1443,Conservative Party / Romanian Humanist Party,PC / PUR,Romania,3,2000,2008,0.412,0.225,0.874
rile_wikipedia,Non-OECD,2000s,2000,centre,3734,United Democratic Front,UDF,Malawi,2,2004,2009,0.41000000000000003,0.1755,1.4075
rile_wikipedia,Non-OECD,2000s,2000,centre,4289,New Aspiration Party,NAP,Thailand,1,2001,2001,0.408,0.333,-0.547
rile_wikipedia,Non-OECD,2000s,2000,centre,5338,Vanuatu Republican Party,PRV,Vanuatu,3,2002,2008,0.406,0.325,-0.844
rile_wikipedia,Non-OECD,2000s,2000,centre,11,Christian Democratic Party,PDC,El Salvador,4,2000,2009,0.40175,0.084,1.904
rile_wikipedia,Non-OECD,2000s,2000,centre,2559,National Awakening Party,PKB,Indonesia,2,2004,2009,0.398,0.386,-0.837
rile_wikipedia,Non-OECD,2000s,2000,centre,220,Beloved Fatherland Party,PPQ,Paraguay,2,2003,2008,0.3835,0.218,2.324
rile_wikipedia,Non-OECD,2000s,2000,centre,2345,Civic United Front,CCW,Tanzania,2,2000,2005,0.3815,0.591,-0.347
rile_wikipedia,Non-OECD,2000s,2000,centre,2146,Burjanadze - Democrats Bloc,BD,Georgia,1,2003,2003,0.381,0.542,0.398
rile_wikipedia,Non-OECD,2000s,2000,centre,1668,National Unity of Hope,UNE,Guatemala,2,2003,2007,0.3805,0.744,-0.932
rile_wikipedia,Non-OECD,2000s,2000,centre,2172,United National Movement,ENM,Georgia,3,2003,2008,0.37266666666666665,0.739,1.473
rile_wikipedia,Non-OECD,2000s,2000,centre,4283,People’s National Movement,PNM,Trinidad and Tobago,4,2000,2007,0.36675,0.35250000000000004,-0.133
rile_wikipedia,Non-OECD,2000s,2000,centre,2383,Pakistan Peoples Party,PPP,Pakistan,2,2002,2008,0.3645,0.6045,-0.33599999999999997
rile_wikipedia,Non-OECD,2000s,2000,centre,4861,Peru Posible,PP,Peru,2,2000,2001,0.353,0.61,0.902
rile_wikipedia,Non-OECD,2000s,2000,centre,2197,New Democracy,ND,Serbia,1,2000,2000,0.348,0.062,0.563
rile_wikipedia,Non-OECD,2000s,2000,centre,1441,Dominican Revolutionary Party,PRD,Dominican Republic,2,2002,2006,0.33599999999999997,0.3425,0.323
rile_wikipedia,Non-OECD,2000s,2000,centre,4117,Seychelles National Party / United Opposition,SNP / UO,Seychelles,2,2002,2007,0.321,0.829,-0.33
rile_wikipedia,Non-OECD,2000s,2000,centre,2301,Botswana Democratic Party,BDP,Botswana,2,2004,2009,0.3205,0.11,0.8614999999999999
rile_wikipedia,Non-OECD,2000s,2000,centre,2560,Indonesian Democratic Party of Struggle,PDIP,Indonesia,2,2004,2009,0.3125,0.616,-1.135
rile_wikipedia,Non-OECD,2000s,2000,centre,1225,Dominican Liberation Party,PLD,Dominican Republic,2,2002,2006,0.30200000000000005,0.193,0.757
rile_wikipedia,Non-OECD,2000s,2000,centre,3762,Sam Rainsy Party,SRP,Cambodia,2,2003,2008,0.302,0.8445,-0.242
rile_wikipedia,Non-OECD,2000s,2000,centre,2468,Civil Will-Green Party,IZN,Mongolia,1,2004,2004,0.289,0.825,-0.224
rile_wikipedia,Non-OECD,2000s,2000,centre,3657,Liberal Party,PL,Rwanda,2,2003,2008,0.28,0.1235,0.6615
rile_wikipedia,Non-OECD,2000s,2000,centre,6148,Timorese Social Democratic Association,ASDT,Timor-Leste,1,2001,2001,0.267,0.691,-0.937
rile_wikipedia,Non-OECD,2000s,2000,centre,1219,African National Congress,ANC,South Africa,2,2004,2009,0.266,0.724,-1.113
rile_wikipedia,Non-OECD,2000s,2000,centre,840,Agrarian Party,PA,Albania,1,2005,2005,0.263,0.167,0.048
rile_wikipedia,Non-OECD,2000s,2000,centre,788,Center Front,FDC,Peru,1,2006,2006,0.251,0.224,0.599
rile_wikipedia,Non-OECD,2000s,2000,centre,4759,Political Electoral Independent Organization Committee / Social Christian Party / Green Party,COPEI,Venezuela,1,2000,2000,0.242,0.351,0.672
rile_wikipedia,Non-OECD,2000s,2000,centre,635,Democratic Party,DIKO,Cyprus,2,2001,2006,0.2375,0.467,1.501
rile_wikipedia,Non-OECD,2000s,2000,centre,3665,People First Party,PFP,Taiwan,3,2001,2005,0.22566666666666665,0.31766666666666665,1.3123333333333334
rile_wikipedia,Non-OECD,2000s,2000,centre,1028,Movement for Social Democracy EDEK,EDEK,Cyprus,2,2001,2006,0.224,0.602,-0.629
rile_wikipedia,Non-OECD,2000s,2000,centre,808,Malta Labour Party,MLP,Malta,2,2003,2008,0.223,0.716,-0.7064999999999999
rile_wikipedia,Non-OECD,2000s,2000,centre,2376,People's Power Party,PPP,Thailand,1,2007,2007,0.214,0.49,-1.117
rile_wikipedia,Non-OECD,2000s,2000,centre,5602,Lavalas Political Organization / Struggling People's Organization,OPL,Haiti,1,2006,2006,0.206,0.559,-1.003
rile_wikipedia,Non-OECD,2000s,2000,centre,2196,Liberal Democratic Party,LDP,Serbia,2,2007,2008,0.201,0.058,1.786
rile_wikipedia,Non-OECD,2000s,2000,centre,3701,Reformist Party ORA,ORA,Kosovo,1,2004,2004,0.189,0.145,-0.048
rile_wikipedia,Non-OECD,2000s,2000,centre,2330,Liberal Party,PLP,Philippines,3,2001,2007,0.18,0.5700000000000001,0.976
rile_wikipedia,Non-OECD,2000s,2000,centre,5084,People's Progressive Party,PPP,The Gambia,1,2007,2007,0.167,0.105,0.165
rile_wikipedia,Non-OECD,2000s,2000,centre,6143,Force for Change Democratic Movement-Liberal Party,MDFM,Sao Tome and Principe,1,2002,2002,0.157,0.239,0.096
rile_wikipedia,Non-OECD,2000s,2000,centre,2485,People's Justice Party,Keadilan,Malaysia,2,2004,2008,0.155,0.855,-0.989
rile_wikipedia,Non-OECD,2000s,2000,centre,3882,Alliance for Change,AFC,Guyana,1,2006,2006,0.153,0.09,0.196
rile_wikipedia,Non-OECD,2000s,2000,centre,3793,Movement for Democracy,MPD,Cape Verde,2,2001,2006,0.15,0.301,0.867
rile_wikipedia,Non-OECD,2000s,2000,centre,5829,Christian National Union for the Reconstruction of Haiti,UNCRH,Haiti,1,2006,2006,0.147,0.312,1.018
rile_wikipedia,Non-OECD,2000s,2000,centre,171,Liberal Democratic Party,LDP,North Macedonia,1,2002,2002,0.135,0.159,0.169
rile_wikipedia,Non-OECD,2000s,2000,centre,3164,Liberal Alliance of Montenegro,LSCG,Montenegro,2,2001,2002,0.13,0.2635,-0.509
rile_wikipedia,Non-OECD,2000s,2000,centre,1297,Indian National Congress,INC,India,2,2004,2009,0.128,0.4845,-0.538
rile_wikipedia,Non-OECD,2000s,2000,centre,3703,New Kosovo Alliance,AKR,Kosovo,1,2007,2007,0.121,0.149,1.131
rile_wikipedia,Non-OECD,2000s,2000,centre,3783,Heritage Party,HePa,Armenia,1,2007,2007,0.116,0.713,1.591
rile_wikipedia,Non-OECD,2000s,2000,centre,267,Socialist People's Party,PPS,Brazil,1,2006,2006,0.115,0.436,-0.435
rile_wikipedia,Non-OECD,2000s,2000,centre,5626,Democratic Party,PD,Timor-Leste,2,2001,2007,0.113,0.749,-0.506
rile_wikipedia,Non-OECD,2000s,2000,centre,5671,Social Democratic Party,PSD,Timor-Leste,2,2001,2007,0.1,0.5545,0.27
rile_wikipedia,Non-OECD,2000s,2000,centre,72,Croatian Peasant Party,HSS,Croatia,3,2000,2007,0.09866666666666667,0.112,0.264
rile_wikipedia,Non-OECD,2000s,2000,centre,723,Brazilian Socialist Party,PSB,Brazil,2,2002,2006,0.075,0.503,-1.55
rile_wikipedia,Non-OECD,2000s,2000,centre,2476,Union for the Republic and Democracy,URD,Mali,1,2007,2007,0.067,0.322,-1.563
rile_wikipedia,Non-OECD,2000s,2000,centre,214,Croatian Social Liberal Party,HSLS,Croatia,1,2000,2000,0.062,0.105,0.241
rile_wikipedia,Non-OECD,2000s,2000,centre,170,National Unity Front,UN,Bolivia,1,2005,2005,0.047,0.279,0.279
rile_wikipedia,Non-OECD,2000s,2000,centre,374,National Movement (Simeon II) for Stability and Progress,NDSV,Bulgaria,2,2001,2005,0.047,0.30200000000000005,0.304
rile_wikipedia,Non-OECD,2000s,2000,centre,1215,Support for an Egalitarian Republic,ARI,Argentina,3,2001,2005,0.043333333333333335,0.5346666666666667,-0.6823333333333333
rile_wikipedia,Non-OECD,2000s,2000,centre,225,Brazilian Social Democracy Party,PSDB,Brazil,2,2002,2006,0.041999999999999996,0.224,0.9805
rile_wikipedia,Non-OECD,2000s,2000,centre,1038,Democratic Alliance,DA,South Africa,2,2004,2009,0.041499999999999995,0.4815,1.066
rile_wikipedia,Non-OECD,2000s,2000,centre,1724,Radical Civic Union,UCR,Argentina,5,2001,2009,0.0412,0.3374,0.1094
rile_wikipedia,Non-OECD,2000s,2000,centre,982,Movement for Rights and Freedoms,DPS,Bulgaria,3,2001,2009,0.036,0.145,0.03866666666666667
rile_wikipedia,Non-OECD,2000s,2000,centre,1373,Romanian Ecologist Party,PER,Romania,1,2000,2000,0.027,0.22,-0.557
rile_wikipedia,Non-OECD,2000s,2000,centre,799,Croatian People's Party – Liberal Democrats,HNS,Croatia,2,2003,2007,0.0225,0.088,-0.4665
rile_wikipedia,Non-OECD,2000s,2000,centre_left,4757,Neo Destour / New Constitutional Liberal Party / Socialist Destourian Party / Democratic Constitutional Rally,ND/PSD/RCD,Tunisia,2,2004,2009,0.988,0.268,0.463
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5090,People's Party for Reconstruction and Democracy,PPRD,Democratic Republic of the Congo,2,2003,2006,0.9875,0.365,-2.291
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2324,Socialist Union of Popular Forces,USFP,Morocco,2,2002,2007,0.985,0.207,1.779
rile_wikipedia,Non-OECD,2000s,2000,centre_left,4111,National Liberation Front,FLN,Algeria,2,2002,2007,0.973,0.239,-1.489
rile_wikipedia,Non-OECD,2000s,2000,centre_left,1305,Greater Romania Party,PRM,Romania,2,2000,2004,0.955,0.777,0.8195
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5217,National Progressive Front,NPF,Syria,2,2003,2007,0.9445,0.578,-1.781
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2299,Bangladesh People's League,BAL,Bangladesh,2,2001,2008,0.9365,0.3135,0.015
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5598,Social Movement for Renewal,MSR,Democratic Republic of the Congo,1,2006,2006,0.923,0.359,-1.148
rile_wikipedia,Non-OECD,2000s,2000,centre_left,292,Alliance of Independent Social Democrats,SNSD,Bosnia and Herzegovina,2,2002,2006,0.921,0.095,2.252
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5311,Association for the Rebirth of Madagascar,AREMA,Madagascar,1,2002,2002,0.92,0.384,0.194
rile_wikipedia,Non-OECD,2000s,2000,centre_left,413,For Social Democracy,PODEMOS,Venezuela,1,2005,2005,0.902,0.83,-1.627
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5365,Congolese Party of Labour,PCT,Republic of the Congo,3,2001,2007,0.901,0.324,-1.932
rile_wikipedia,Non-OECD,2000s,2000,centre_left,4313,Congress for Democracy and Progress,CDP,Burkina Faso,2,2002,2007,0.8945000000000001,0.115,-1.112
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2333,Movement for Multi-party Democracy,MMD,Zambia,2,2001,2006,0.8805000000000001,0.43,-0.13849999999999998
rile_wikipedia,Non-OECD,2000s,2000,centre_left,4237,African Party for the Independence of Guinea and Cape Verde,PAIGC,Guinea-Bissau,2,2004,2008,0.868,0.418,-0.729
rile_wikipedia,Non-OECD,2000s,2000,centre_left,1967,Sri Lanka Freedom Party,SLFP,Sri Lanka,3,2000,2004,0.8586666666666667,0.5213333333333333,-0.515
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5100,People's Democratic Party of Uzbekistan,OXDP,Uzbekistan,2,2004,2009,0.8554999999999999,0.1065,-1.5745
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5297,Convention for the Renewal of the Comoros,CRC,Comoros,1,2004,2004,0.845,0.444,1.087
rile_wikipedia,Non-OECD,2000s,2000,centre_left,3277,People's Action Party,PAP,Singapore,2,2001,2006,0.8294999999999999,0.051,1.7520000000000002
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5591,Union of the Gabonese People,UPG,Gabon,1,2006,2006,0.821,0.399,0.09
rile_wikipedia,Non-OECD,2000s,2000,centre_left,4322,Ethiopian People's Revolutionary Democratic Front,EPRDF,Ethiopia,2,2000,2005,0.8089999999999999,0.7365,-1.108
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2352,Democratic and Social Convention,CDS,Niger,1,2004,2004,0.776,0.782,-1.055
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2325,Nigerien Party for Democracy and Socialism,PNDS,Niger,1,2004,2004,0.775,0.737,-1.021
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5804,Rally for Democracy and Progress / National Union of Independents for Democratic Renewal,RDP-J/UNIRD,Niger,1,2009,2009,0.775,0.734,0.092
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2178,Socialist Party of Serbia,SPS,Serbia,3,2000,2007,0.7556666666666666,0.42733333333333334,-1.831
rile_wikipedia,Non-OECD,2000s,2000,centre_left,246,Patriotic Society Party,PSP,Ecuador,4,2002,2009,0.755,0.698,-0.21549999999999997
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2331,South West Africa People's Organization,SWAPO,Namibia,2,2004,2009,0.7525,0.102,0.041
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5096,Ivorian Popular Front,FPI,Ivory Coast,2,2000,2001,0.7505,0.456,-1.736
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2328,Party of the Revolution,CCM,Tanzania,2,2000,2005,0.738,0.645,-0.939
rile_wikipedia,Non-OECD,2000s,2000,centre_left,3755,Communist Party of Nepal (Unified Marxist–Leninist),CPN-UML,Nepal,1,2008,2008,0.726,0.718,-0.88
rile_wikipedia,Non-OECD,2000s,2000,centre_left,3162,Democratic Party of Socialists of Montenegro,DPS,Montenegro,4,2001,2009,0.70875,0.091,0.03875000000000001
rile_wikipedia,Non-OECD,2000s,2000,centre_left,4524,Uganda People's Congress,UPC,Uganda,1,2006,2006,0.691,0.8,0.147
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5729,Tamil National Alliance,TNA,Sri Lanka,1,2004,2004,0.69,0.639,-0.308
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2234,Party of Regions,PR,Ukraine,2,2006,2007,0.687,0.30300000000000005,0.2725
rile_wikipedia,Non-OECD,2000s,2000,centre_left,3771,Lesotho Congress for Democracy,LeCofoDe,Lesotho,2,2002,2007,0.685,0.387,-0.954
rile_wikipedia,Non-OECD,2000s,2000,centre_left,4246,People's Progressive Party,PPP,Guyana,2,2001,2006,0.6445,0.14200000000000002,-0.3
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2020,Armenian Revolutionary Federation,HHD,Armenia,2,2003,2007,0.6285000000000001,0.43200000000000005,-0.9624999999999999
rile_wikipedia,Non-OECD,2000s,2000,centre_left,3756,Nepali Congress,NC,Nepal,1,2008,2008,0.628,0.4,0.512
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2016,United Labour Party,MAK,Armenia,1,2003,2003,0.627,0.57,-0.402
rile_wikipedia,Non-OECD,2000s,2000,centre_left,4045,All People's Congress,APC,Sierra Leone,2,2002,2007,0.6185,0.11699999999999999,-1.2974999999999999
rile_wikipedia,Non-OECD,2000s,2000,centre_left,1351,Democratic Revolutionary Party,PRD,Panama,2,2004,2009,0.605,0.5025000000000001,-0.871
rile_wikipedia,Non-OECD,2000s,2000,centre_left,4109,"Peace, Unity, and Development Party",PUDP,Somaliland,1,2005,2005,0.601,0.515,-0.132
rile_wikipedia,Non-OECD,2000s,2000,centre_left,3754,Madeshi People's Rights Forum Nepal,MJF,Nepal,1,2008,2008,0.596,0.857,-0.088
rile_wikipedia,Non-OECD,2000s,2000,centre_left,575,Union for Peru,UPP,Peru,1,2006,2006,0.591,0.784,-1.197
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5808,Central African Democratic Rally,RDC,Central African Republic,1,2005,2005,0.587,0.671,0.728
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2322,Mongolian People's [Revolutionary] Party,MAN,Mongolia,3,2000,2008,0.5660000000000001,0.753,-0.814
rile_wikipedia,Non-OECD,2000s,2000,centre_left,529,American Popular Revolutionary Alliance / Peruvian Aprista Party,APRA/PAP,Peru,3,2000,2006,0.5653333333333334,0.405,0.862
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2302,Patriotic Front,PF,Zambia,1,2006,2006,0.558,0.626,-0.324
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5270,Fusion of Haitian Social Democrats,FHSD,Haiti,1,2006,2006,0.557,0.341,0.182
rile_wikipedia,Non-OECD,2000s,2000,centre_left,4527,Socialist Party 'Fatherland',AM,Kyrgyzstan,1,2000,2000,0.555,0.795,-1.304
rile_wikipedia,Non-OECD,2000s,2000,centre_left,537,Social Democratic Party of Bosnia and Hercegovina,SDP-BiH,Bosnia and Herzegovina,3,2000,2006,0.555,0.143,0.979
rile_wikipedia,Non-OECD,2000s,2000,centre_left,3863,Forum for the Restoration of Democracy-Kenya,FORD-K,Kenya,2,2002,2007,0.5535,0.32,-0.288
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5268,Lavalas Family,FL,Haiti,1,2000,2000,0.552,0.946,-2.147
rile_wikipedia,Non-OECD,2000s,2000,centre_left,3858,Safina,S,Kenya,1,2007,2007,0.537,0.237,-0.403
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2362,Wiper Democratic Movement – Kenya,WDM-K,Kenya,1,2007,2007,0.532,0.237,1.326
rile_wikipedia,Non-OECD,2000s,2000,centre_left,4130,Union of Forces for Change,UFC,Togo,1,2007,2007,0.53,0.577,0.694
rile_wikipedia,Non-OECD,2000s,2000,centre_left,4110,For Justice and Development,UCID,Somaliland,1,2005,2005,0.523,0.568,-1.034
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2360,Orange Democratic Movement,ODM,Kenya,1,2007,2007,0.522,0.245,1.023
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2244,Just Russia,SR,Russia,1,2007,2007,0.515,0.555,-1.311
rile_wikipedia,Non-OECD,2000s,2000,centre_left,6233,Fatah Movement / Palestinian National Liberation Movement,Fatah,Palestine/West Bank,1,2006,2006,0.512,0.346,0.351
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2298,People's Movement for the Liberation of Angola – Labour Party,MPLA,Angola,1,2008,2008,0.504,0.304,-0.618
rile_wikipedia,Non-OECD,2000s,2000,centre_left,4047,Sierra Leone People's Party,SLPP,Sierra Leone,2,2002,2007,0.5025,0.1475,0.6559999999999999
rile_wikipedia,Non-OECD,2000s,2000,centre_left,646,Movement toward Socialism,MAS,Venezuela,1,2000,2000,0.484,0.824,-1.803
rile_wikipedia,Non-OECD,2000s,2000,centre_left,4895,Rally for Democracy and Progress,RDP,Namibia,1,2009,2009,0.477,0.651,-0.064
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2564,Free Patriotic Movement,FPM,Lebanon,2,2005,2009,0.47650000000000003,0.5845,0.847
rile_wikipedia,Non-OECD,2000s,2000,centre_left,1245,Authentic Radical Liberal Party,PLRA,Paraguay,2,2003,2008,0.47650000000000003,0.5275000000000001,1.9395
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2309,People's National Party,PNP,Jamaica,2,2002,2007,0.46950000000000003,0.254,0.349
rile_wikipedia,Non-OECD,2000s,2000,centre_left,4247,People's National Congress – Reform,PNC,Guyana,2,2001,2006,0.46699999999999997,0.201,0.193
rile_wikipedia,Non-OECD,2000s,2000,centre_left,3104,Socialist People’s Party of Montenegro,SNP-CG,Montenegro,4,2001,2009,0.4505,0.6930000000000001,-1.9145
rile_wikipedia,Non-OECD,2000s,2000,centre_left,3847,Seychelles People's Progressive Front / People's Party / Seychelles People's United Party,SPPF / PL / SPUP,Seychelles,2,2002,2007,0.445,0.659,-1.894
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5364,Pan-African Union for Social Democracy,UPADS,Republic of the Congo,1,2007,2007,0.44,0.315,-1.9
rile_wikipedia,Non-OECD,2000s,2000,centre_left,4526,Social Democratic Party Kyrgystan,SDPK,Kyrgyzstan,1,2007,2007,0.417,0.761,-0.901
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5888,People's Progess Party,PPP,Vanuatu,3,2002,2008,0.412,0.32,-0.825
rile_wikipedia,Non-OECD,2000s,2000,centre_left,7965,Social Democracy,SD,Serbia,1,2000,2000,0.41,0.305,-0.444
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5543,Confédération Verte,Greens Confederation,Vanuatu,1,2004,2004,0.41,0.325,-0.853
rile_wikipedia,Non-OECD,2000s,2000,centre_left,3559,Movement for Democratic Change – Tsvangirai,MDC-T,Zimbabwe,1,2008,2008,0.408,0.88,0.389
rile_wikipedia,Non-OECD,2000s,2000,centre_left,4902,Motherland Party / Mongolian Democratic New Socialist Party,EON/MASSN`,Mongolia,1,2004,2004,0.407,0.781,-0.521
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5339,Melanesian Progressive Party,MPP,Vanuatu,1,2002,2002,0.407,0.322,-0.864
rile_wikipedia,Non-OECD,2000s,2000,centre_left,3560,Movement for Democratic Change – Ncube,MDC-N,Zimbabwe,1,2008,2008,0.406,0.642,0.198
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5337,Vanuatu National United Party,NUP,Vanuatu,3,2002,2008,0.406,0.325,-0.869
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5335,Our Land Party,VP,Vanuatu,3,2002,2008,0.405,0.325,-0.859
rile_wikipedia,Non-OECD,2000s,2000,centre_left,3682,Social Democratic Front,SDF,Cameroon,2,2002,2007,0.404,0.833,-1.5585
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2380,Socialist Party / Senegalese Progressive Union,PS/UPS,Senegal,1,2001,2001,0.402,0.23,-1.613
rile_wikipedia,Non-OECD,2000s,2000,centre_left,11,Christian Democratic Party,PDC,El Salvador,4,2000,2009,0.40175,0.084,1.904
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2559,National Awakening Party,PKB,Indonesia,2,2004,2009,0.398,0.386,-0.837
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2265,Democratic Party of Moldova,PDM,Moldova,1,2009,2009,0.397,0.368,-0.053
rile_wikipedia,Non-OECD,2000s,2000,centre_left,1729,Socialist Party of Albania,PSS,Albania,3,2001,2009,0.39399999999999996,0.32666666666666666,-1.066
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5199,Rally of Democratic Forces / Assembly of Democratic Forces,RFD,Mauritania,2,2001,2006,0.393,0.6675,-1.983
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2153,Georgian Labour Party,SLP,Georgia,3,2003,2008,0.3853333333333333,0.9203333333333333,-1.5883333333333334
rile_wikipedia,Non-OECD,2000s,2000,centre_left,4769,League of Social Democrats of Vojvodina,LSV,Serbia,1,2000,2000,0.385,0.131,0.547
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5263,Union for National Progress,UPRONA,Burundi,1,2005,2005,0.367,0.384,-1.106
rile_wikipedia,Non-OECD,2000s,2000,centre_left,4283,People’s National Movement,PNM,Trinidad and Tobago,4,2000,2007,0.36675,0.35250000000000004,-0.133
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2383,Pakistan Peoples Party,PPP,Pakistan,2,2002,2008,0.3645,0.6045,-0.33599999999999997
rile_wikipedia,Non-OECD,2000s,2000,centre_left,5693,People's Progressive Alliance,APP,Mauritania,1,2006,2006,0.357,0.584,-1.947
rile_wikipedia,Non-OECD,2000s,2000,centre_left,838,Social Democratic Party of Albania,PSD,Albania,1,2005,2005,0.35,0.23,-0.539
rile_wikipedia,Non-OECD,2000s,2000,centre_left,2197,New Democracy,ND,Serbia,1,2000,2000,0.348,0.062,0.563
