score_y,score_x,vocab,is_plotted,group,decade,decade_start,tag,n_party_years,n_parties,mean_antiplural,mean_popul,tag_rank
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2010s,2010,social_liberalism,66,30,-0.1471515151515151,0.09589393939393939,9
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2000s,2000,democratic_socialism,51,22,-1.443549019607843,0.10129411764705883,11
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,2010s,2010,democratic_socialism,75,32,-1.7843733333333334,0.14670666666666668,6
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2000s,2000,environmentalism,16,7,-0.7745,0.075,23
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2010s,2010,environmentalism,28,12,-0.9098928571428572,0.17932142857142858,18
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,1970s,1970,democratic_socialism,37,16,-1.945891891891892,0.247027027027027,6
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,1970s,1970,liberalism,49,18,0.7148979591836736,0.18253061224489794,4
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,1970s,1970,social_democracy,88,35,-1.2610454545454546,0.1140340909090909,1
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,1980s,1980,democratic_socialism,36,15,-1.8662777777777777,0.19844444444444445,8
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,1980s,1980,liberalism,43,19,0.7545116279069767,0.19369767441860467,4
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,1980s,1980,social_democracy,82,32,-1.115329268292683,0.1053780487804878,1
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,1990s,1990,democratic_socialism,45,19,-1.5656444444444444,0.11071111111111112,11
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,1990s,1990,liberalism,58,24,1.0754827586206896,0.09955172413793106,4
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2000s,2000,liberalism,47,21,0.886127659574468,0.12729787234042553,12
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2010s,2010,liberalism,65,30,0.8448,0.11050769230769229,10
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2010s,2010,secularism,16,6,-0.07287500000000001,0.267375,29
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,1970s,1970,communism,20,10,-2.9720999999999997,0.33549999999999996,12
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2010s,2010,economic_nationalism,16,7,0.29268749999999993,0.599375,26
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,2010s,2010,social_conservatism,76,33,0.9025526315789474,0.38032894736842104,4
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,1970s,1970,agrarianism,26,7,0.7103461538461538,0.05307692307692308,14
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,1980s,1980,agrarianism,20,7,0.9326,0.04805,16
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,1990s,1990,agrarianism,32,13,0.5576250000000001,0.13709375000000001,16
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2000s,2000,agrarianism,25,11,0.5830000000000001,0.07848000000000001,16
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2010s,2010,agrarianism,29,11,0.6544482758620689,0.15462068965517242,19
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2010s,2010,green_liberalism,16,7,0.02968749999999999,0.046625,27
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,1990s,1990,economic_liberalism,51,20,1.697764705882353,0.21729411764705883,10
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,1990s,1990,national_conservatism,47,22,1.6281063829787235,0.3606382978723404,6
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,1990s,1990,pro_europeanism,65,28,0.5615384615384615,0.08775384615384615,3
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,1990s,1990,right_wing_populism,32,15,1.5535625,0.43378125,14
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,2010s,2010,euroscepticism,86,39,0.3729302325581395,0.3767674418604651,3
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,2010s,2010,national_conservatism,71,32,1.6260985915492958,0.45071830985915495,7
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2010s,2010,opposition_to_immigration,17,6,1.7495882352941177,0.36411764705882355,28
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,2010s,2010,right_wing_populism,64,31,1.39640625,0.49828125,8
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,1990s,1990,green_politics,30,15,-1.6237,0.034,15
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,1990s,1990,christian_democracy,73,30,0.7129589041095891,0.11776712328767124,2
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,1990s,1990,conservatism,53,21,1.1879056603773586,0.1756981132075472,7
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,2000s,2000,christian_democracy,79,34,0.8944303797468355,0.1139493670886076,2
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2000s,2000,conservatism,52,22,1.2544230769230769,0.16534615384615386,10
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,2010s,2010,christian_democracy,75,33,0.9202666666666667,0.13283999999999999,5
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2010s,2010,conservatism,54,23,1.1247407407407408,0.2832222222222222,13
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,1970s,1970,conservative_liberalism,30,10,1.6197333333333332,0.053766666666666664,11
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,1970s,1970,economic_liberalism,38,12,1.3922631578947369,0.08436842105263158,10
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,1970s,1970,pro_europeanism,49,19,0.5458571428571429,0.06983673469387754,3
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,1980s,1980,conservative_liberalism,32,12,1.6519375,0.060000000000000005,10
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,1980s,1980,economic_liberalism,40,15,1.409325,0.117425,7
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,1980s,1980,pro_europeanism,57,20,0.5031578947368421,0.057157894736842116,3
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,1990s,1990,conservative_liberalism,33,15,1.6214545454545455,0.047696969696969696,13
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2000s,2000,conservative_liberalism,37,17,1.576945945945946,0.08986486486486488,14
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2000s,2000,economic_liberalism,51,23,1.617137254901961,0.2155686274509804,9
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,2000s,2000,pro_europeanism,76,33,0.30948684210526317,0.08130263157894738,3
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2010s,2010,conservative_liberalism,51,21,1.4134509803921569,0.11037254901960784,14
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2010s,2010,economic_liberalism,70,29,1.8074571428571429,0.2615857142857143,11
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,2010s,2010,pro_europeanism,116,48,0.35337931034482756,0.1018189655172414,2
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,1970s,1970,euroscepticism,20,8,0.1256500000000001,0.23679999999999998,13
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,1980s,1980,euroscepticism,21,10,-0.6121904761904762,0.25485714285714284,12
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,1990s,1990,euroscepticism,46,21,0.3840000000000002,0.38556521739130434,8
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,2000s,2000,euroscepticism,59,26,0.2537796610169492,0.3207966101694915,7
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2000s,2000,feminism,17,8,-1.5458823529411765,0.05758823529411765,21
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2010s,2010,feminism,25,9,-1.84944,0.14543999999999999,22
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,1970s,1970,national_conservatism,19,7,1.845,0.42936842105263157,15
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,1980s,1980,national_conservatism,19,9,1.7782105263157895,0.433,14
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,2000s,2000,national_conservatism,58,27,1.5597068965517242,0.33563793103448275,5
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2000s,2000,right_wing_populism,42,21,1.5847619047619048,0.41123809523809524,13
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,1990s,1990,nationalism,19,11,1.4932631578947368,0.5531052631578948,17
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,1970s,1970,christian_democracy,54,24,0.6335740740740741,0.10412962962962963,2
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,1980s,1980,christian_democracy,59,23,0.7169491525423729,0.08549152542372881,2
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,1990s,1990,social_democracy,169,83,-0.8670118343195267,0.4024142011834319,1
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,2000s,2000,social_democracy,196,107,-0.7397551020408163,0.41672448979591836,1
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,2010s,2010,social_democracy,178,103,-0.6674775280898877,0.44787078651685397,1
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1990s,1990,liberal_conservatism,27,19,1.1181481481481481,0.4521481481481482,12
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2000s,2000,liberal_conservatism,43,23,0.933906976744186,0.4605581395348837,13
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,liberal_conservatism,57,30,0.8374561403508772,0.4653684210526316,12
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,2000s,2000,liberalism,70,39,0.6960285714285714,0.3762857142857143,6
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2000s,2000,progressivism,30,14,-0.5195333333333334,0.3399,22
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,liberalism,53,34,0.6471509433962264,0.3678301886792453,9
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,progressivism,34,21,-0.6095,0.3578823529411765,17
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1990s,1990,african_nationalism,22,11,-0.6308636363636364,0.7554545454545455,23
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2000s,2000,african_nationalism,20,10,-0.34684999999999994,0.70765,30
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,african_nationalism,16,9,0.04793750000000005,0.7191875,37
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,1970s,1970,anti_communism,32,17,1.321625,0.93853125,5
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1970s,1970,authoritarianism,25,11,-0.10112000000000007,0.98208,11
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1970s,1970,christian_democracy,17,12,1.1054705882352942,0.5174117647058823,10
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,1970s,1970,conservatism,47,26,1.4954680851063828,0.8270212765957446,1
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,1980s,1980,anti_communism,32,16,0.7643749999999999,0.80896875,5
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1980s,1980,authoritarianism,20,12,-0.19314999999999993,0.93645,13
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1980s,1980,christian_democracy,29,14,0.9585862068965517,0.42510344827586205,9
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,1980s,1980,conservatism,53,27,1.356188679245283,0.792188679245283,2
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1990s,1990,anti_communism,34,16,0.7804117647058824,0.507264705882353,16
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1990s,1990,authoritarianism,20,11,-0.12050000000000001,0.9380999999999999,24
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,1990s,1990,christian_democracy,74,35,1.000918918918919,0.3394189189189189,4
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,1990s,1990,conservatism,95,52,1.0294526315789474,0.5452210526315789,2
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,1990s,1990,economic_liberalism,62,33,0.824258064516129,0.5320483870967742,5
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,1990s,1990,populism,62,30,-0.05522580645161299,0.5358064516129033,8
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2000s,2000,anti_communism,36,17,0.8298055555555556,0.5066944444444444,18
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,2000s,2000,conservatism,112,58,0.9263482142857143,0.5253214285714286,2
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,2000s,2000,economic_liberalism,70,35,0.9450857142857143,0.5378428571428572,7
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,2000s,2000,populism,84,44,0.15050000000000002,0.5569761904761905,4
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,1980s,1980,liberalism,31,16,0.28261290322580646,0.5159677419354839,6
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,1990s,1990,liberalism,53,32,0.5620566037735849,0.3973018867924528,6
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,anti_imperialism,23,14,-0.9435652173913042,0.8062173913043478,27
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,left_wing_populism,30,16,-1.4494,0.5899666666666666,23
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,marxism_leninism,23,11,-1.5129565217391305,0.6490869565217391,31
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,pan_africanism,16,9,-1.1323750000000001,0.7815625,38
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1990s,1990,civic_nationalism,23,12,0.22099999999999997,0.3522608695652174,22
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,1970s,1970,socialism,17,6,-2.185705882352941,0.1806470588235294,16
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,1980s,1980,socialism,16,8,-2.226625,0.27025,15
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,1990s,1990,socialism,15,8,-2.2255333333333334,0.24766666666666667,18
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2000s,2000,progressivism,24,10,-1.7045,0.04745833333333333,18
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2000s,2000,republicanism,21,7,-2.076142857142857,0.09257142857142857,22
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2010s,2010,progressivism,29,13,-1.6896206896551724,0.06272413793103448,17
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2010s,2010,republicanism,28,9,-2.1293214285714286,0.15764285714285714,21
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,1970s,1970,social_conservatism,37,14,1.2510270270270272,0.27764864864864863,9
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,1980s,1980,social_conservatism,26,10,1.241,0.2086923076923077,11
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,1990s,1990,social_conservatism,56,24,0.9654285714285714,0.28928571428571426,5
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,2000s,2000,social_conservatism,67,26,0.9265820895522388,0.2715820895522388,6
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,OECD,1970s,1970,conservatism,38,15,1.2887631578947367,0.2099736842105263,7
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,1980s,1980,conservatism,34,12,1.4364117647058823,0.14673529411764705,9
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1970s,1970,left_wing_nationalism,15,9,-2.0486666666666666,0.8298666666666666,16
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1980s,1980,left_wing_nationalism,20,11,-2.0639,0.81965,15
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1990s,1990,national_conservatism,35,17,0.8712,0.7208,15
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,1990s,1990,nationalism,58,31,0.23434482758620692,0.6258793103448276,7
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2000s,2000,authoritarianism,22,11,0.2771363636363636,0.9452727272727273,27
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2000s,2000,national_conservatism,56,27,0.7391964285714285,0.5766249999999999,11
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,2000s,2000,nationalism,82,44,0.2832317073170731,0.669219512195122,5
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,authoritarianism,21,11,0.49538095238095237,0.8947619047619048,32
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,national_conservatism,56,32,0.55925,0.6519107142857142,10
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,2010s,2010,nationalism,87,53,0.411183908045977,0.6643103448275862,4
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,social_liberalism,47,29,-0.052042553191489434,0.35727659574468085,13
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1990s,1990,third_way,31,12,-0.19151612903225806,0.23661290322580647,20
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,2010s,2010,populism,102,61,0.23832352941176466,0.5711862745098039,3
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,third_way,42,24,0.17904761904761904,0.3422857142857143,16
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,2010s,2010,conservatism,113,63,0.9502831858407079,0.5032300884955753,2
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1990s,1990,communism,32,18,-2.0275,0.56109375,14
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1990s,1990,left_wing_nationalism,36,21,-1.6078333333333334,0.6270833333333333,11
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1990s,1990,left_wing_populism,28,10,-1.8906785714285714,0.6028214285714285,25
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1990s,1990,marxism_leninism,34,15,-2.2156764705882352,0.6613235294117648,17
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1990s,1990,social_conservatism,46,25,-0.22176086956521737,0.6628913043478261,9
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1990s,1990,socialism,24,12,-2.040208333333333,0.6990833333333333,21
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2000s,2000,communism,37,18,-2.0177297297297296,0.584972972972973,16
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2000s,2000,left_wing_nationalism,47,24,-1.3913617021276596,0.590936170212766,12
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2000s,2000,left_wing_populism,30,13,-1.752,0.5688333333333333,25
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2000s,2000,marxism_leninism,29,15,-1.8763103448275862,0.6696206896551724,20
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2000s,2000,social_conservatism,58,27,0.04418965517241367,0.6302586206896552,10
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2000s,2000,socialism,28,14,-1.9608571428571429,0.5127857142857143,23
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,communism,28,15,-1.5333571428571429,0.6161071428571429,25
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,left_wing_nationalism,49,24,-1.229204081632653,0.628061224489796,15
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,2010s,2010,social_conservatism,68,35,0.1089117647058823,0.6716029411764706,8
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,socialism,19,12,-1.3906315789473684,0.3960526315789474,29
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,2000s,2000,democratic_socialism,89,51,-1.0215280898876404,0.4687752808988764,3
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,2010s,2010,democratic_socialism,78,45,-0.8950128205128205,0.5111025641025642,6
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1990s,1990,right_wing_populism,17,6,1.0500588235294117,0.7834705882352941,29
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1990s,1990,statism,17,9,-0.9170588235294118,0.8048235294117647,27
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2000s,2000,euroscepticism,16,8,0.5645625,0.7710625,31
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2000s,2000,statism,22,11,-0.48572727272727273,0.8527727272727272,28
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,anti_communism,28,16,0.7893928571428571,0.6467857142857143,24
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,euroscepticism,27,17,0.20548148148148138,0.7915925925925926,22
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,right_wing_populism,20,14,0.99595,0.78775,28
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,statism,26,14,-0.49096153846153845,0.8674999999999999,26
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1990s,1990,conservative_liberalism,18,10,0.8370555555555554,0.33444444444444443,26
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1990s,1990,pro_europeanism,41,21,0.15014634146341468,0.3134878048780488,10
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1990s,1990,progressivism,27,13,-0.8533703703703703,0.225,19
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1990s,1990,social_liberalism,29,15,-0.30358620689655186,0.17896551724137932,18
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1990s,1990,neoliberalism,19,7,0.9343684210526316,0.4473157894736842,28
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1970s,1970,anti_imperialism,16,10,-2.250125,0.9513125,14
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1970s,1970,communism,22,12,-2.733090909090909,0.7687727272727273,9
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,1970s,1970,marxism_leninism,23,12,-3.1440869565217393,0.8455652173913043,8
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1970s,1970,secularism,17,9,-1.3831764705882355,0.6979411764705882,15
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1970s,1970,socialism,18,10,-2.216611111111111,0.827,13
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1980s,1980,communism,25,13,-2.43148,0.72172,11
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,1980s,1980,marxism_leninism,27,15,-2.7527777777777778,0.7891851851851852,8
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1980s,1980,secularism,22,11,-0.8325909090909092,0.6037727272727272,14
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1980s,1980,socialism,18,10,-1.8615,0.8064444444444444,17
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2000s,2000,pro_europeanism,65,28,0.21896923076923078,0.27043076923076925,9
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,2010s,2010,pro_europeanism,66,38,0.37031818181818177,0.2999242424242424,7
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,1990s,1990,democratic_socialism,81,45,-1.1199506172839506,0.4911604938271605,3
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1980s,1980,economic_liberalism,28,13,1.4898928571428571,0.6716428571428571,10
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,conservative_liberalism,28,17,0.959857142857143,0.5593571428571429,21
v2pariglef,v2xpa_antiplural,ideology_wikidata,TRUE,Non-OECD,2010s,2010,economic_liberalism,88,45,1.009056818181818,0.49935227272727273,5
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,national_liberalism,16,8,0.9256875,0.3645625,39
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,secularism,48,28,0.10656250000000005,0.61825,14
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,1980s,1980,social_conservatism,24,12,0.505,0.8336666666666667,12
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,islamism,25,18,0.10808000000000001,0.81196,19
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2010s,2010,neoliberalism,17,11,0.9359999999999999,0.6279411764705882,33
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,Non-OECD,2000s,2000,islamism,24,16,0.564125,0.7704166666666666,19
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2010s,2010,third_way,15,6,0.1038,0.23626666666666665,30
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2010s,2010,anti_communism,19,8,1.691421052631579,0.6913157894736842,24
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,2000s,2000,populism,20,11,0.040800000000000024,0.2993,17
v2pariglef,v2xpa_antiplural,ideology_wikidata,FALSE,OECD,1980s,1980,communism,19,10,-2.945,0.3191578947368421,13
