election_id,country_name,country_text_id,election_year,election_type,win_party,win_share,win_score,lose_party,lose_share,lose_score,score_diff,vote_margin,ln_gdp_pre,polyarchy_pre,gdp_chg_1y,poly_chg_1y,gdp_chg_5y,poly_chg_5y,gdp_chg_10y,poly_chg_10y,gdp_pc_pre
parl_1277,Dom. Rep.,DOM,1978,parliamentary,Dominican Revolutionary Party (PRD),52.74725274725275,0.381,Social Christian Reformist Party (PRSC),47.25274725274725,0.845,-0.46399999999999997,5.494505494505503,8.778340517061205,0.268,0.015309261749789194,0.20699999999999996,0.10607060612852792,0.264,0.14459533538452973,0.249,6492.0947087571085
pres_434,Dom. Rep.,DOM,1978,presidential,Dominican Revolutionary Party (PRD),52.355860314638115,0.381,Social Christian Reformist Party (PRSC),42.992812568131434,0.845,-0.46399999999999997,9.36304774650668,8.778340517061205,0.268,0.015309261749789194,0.20699999999999996,0.10607060612852792,0.264,0.14459533538452973,0.249,6492.0947087571085
parl_1278,Dom. Rep.,DOM,1982,parliamentary,Dominican Revolutionary Party (PRD),51.66666666666667,0.379,Social Christian Reformist Party (PRSC),41.66666666666667,0.845,-0.46599999999999997,10,8.863473069834892,0.473,0.01580478247861561,0.05900000000000005,0.050955447620010474,0.04300000000000004,0.06874519271173996,-0.04299999999999998,7068.991260345783
pres_435,Dom. Rep.,DOM,1982,presidential,Dominican Revolutionary Party (PRD),46.695471205475414,0.379,Social Christian Reformist Party (PRSC),38.6157980696225,0.845,-0.46599999999999997,8.079673135852914,8.863473069834892,0.473,0.01580478247861561,0.05900000000000005,0.050955447620010474,0.04300000000000004,0.06874519271173996,-0.04299999999999998,7068.991260345783
parl_1279,Dom. Rep.,DOM,1986,parliamentary,Social Christian Reformist Party (PRSC),46.666666666666664,0.956,Dominican Revolutionary Party (PRD),40,0.489,0.46699999999999997,6.666666666666664,8.825118628039721,0.531,0.09204724640484385,-0.015000000000000013,0.025208941435886922,-0.10100000000000003,0.2764015474200494,0.013000000000000012,6802.997671297175
pres_436,Dom. Rep.,DOM,1986,presidential,Social Christian Reformist Party (PRSC),41.52787014050441,0.956,Dominican Revolutionary Party (PRD),39.20061341998206,0.489,0.46699999999999997,2.3272567205223496,8.825118628039721,0.531,0.09204724640484385,-0.015000000000000013,0.025208941435886922,-0.10100000000000003,0.2764015474200494,0.013000000000000012,6802.997671297175
parl_1280,Dom. Rep.,DOM,1990,parliamentary,Dominican Liberation Party (PLD),36.666666666666664,0.289,Social Christian Reformist Party (PRSC),34.166666666666664,0.96,-0.671,2.5,8.93530371688974,0.517,-0.08175280749697877,-0.08700000000000002,0.08671831409776032,-0.07300000000000001,0.39411483389041857,0.14800000000000002,7595.442815534046
pres_437,Dom. Rep.,DOM,1990,presidential,Social Christian Reformist Party (PRSC),35.5,0.96,Dominican Liberation Party (PLD),33.800000000000004,0.289,0.671,1.6999999999999957,8.93530371688974,0.517,-0.08175280749697877,-0.08700000000000002,0.08671831409776032,-0.07300000000000001,0.39411483389041857,0.14800000000000002,7595.442815534046
parl_1281,Dom. Rep.,DOM,1994,parliamentary,Dominican Revolutionary Party (PRD),47.5,0.238,Social Christian Reformist Party (PRSC),41.66666666666667,0.957,-0.719,5.833333333333329,8.980137198408421,0.43,0.03907298218922528,0.014000000000000012,0.28223768210881706,0.21700000000000003,0.36784070369599187,0.22900000000000004,7943.721906744709
pres_438,Dom. Rep.,DOM,1994,presidential,Social Christian Reformist Party (PRSC),42.29329354223659,0.957,Dominican Revolutionary Party (PRD),41.55447235347758,0.238,0.719,0.7388211887590117,8.980137198408421,0.43,0.03907298218922528,0.014000000000000012,0.28223768210881706,0.21700000000000003,0.36784070369599187,0.22900000000000004,7943.721906744709
parl_1321,Ecuador,ECU,1979,parliamentary,Concentration of Popular Forces (CFP),42.028985507246375,0.69,Democratic Left (ID),21.73913043478261,0.023,0.6669999999999999,20.289855072463766,8.915447046488799,0.198,0.01706738488805115,0.48999999999999994,0.05859751192163043,0.49199999999999994,0.11848063717670776,0.518,7446.1101424646085
parl_1322,Ecuador,ECU,1984,parliamentary,Democratic Left (ID),33.8,0.038,Social Christian Party [Movement] (PSC),12.7,0.809,-0.771,21.099999999999998,8.969715384617972,0.684,0.024178491071068287,-0.01200000000000001,0.0594001505627022,0.03199999999999992,0.14804043214272955,0.0129999999999999,7861.363821978084
pres_474,Ecuador,ECU,1984,presidential,Social Christian Party [Movement] (PSC),51.54095907263434,0.809,Democratic Left (ID),48.45904092736566,0.038,0.771,3.0819181452686735,8.969715384617972,0.684,0.024178491071068287,-0.01200000000000001,0.0594001505627022,0.03199999999999992,0.14804043214272955,0.0129999999999999,7861.363821978084
parl_1323,Ecuador,ECU,1986,parliamentary,Democratic Left (ID),22.5,0.046,Social Christian Party [Movement] (PSC),19.7,0.809,-0.763,2.8000000000000007,8.993606203732059,0.672,0.022167782597714902,-0.0020000000000000018,0.09990977820363178,0.04399999999999993,0.15475597669140262,0.02399999999999991,8051.4397369542
parl_1324,Ecuador,ECU,1988,parliamentary,Democratic Left (ID),43.05555555555556,0.051,Ecuadorian Roldosist Party (PRE),11.11111111111111,0.927,-0.876,31.944444444444446,9.015531852878265,0.67,0.011957307781456317,0.04599999999999993,0.076457583713051,0.03599999999999992,0.15408001786431602,0.025999999999999912,8229.922302641604
parl_1325,Ecuador,ECU,1990,parliamentary,Social Christian Party [Movement] (PSC),25,0.773,Democratic Left (ID),18.333333333333332,0.051,0.722,6.666666666666668,9.027418236866982,0.716,0.06334130343153577,0,0.08397704568059305,-0.017000000000000015,0.10567587806121415,-0.027000000000000024,8328.330016631762
parl_1329,Ecuador,ECU,1997,parliamentary,Social Christian Party [Movement] (PSC),28.57142857142857,0.767,Christian Democratic Union / Popular Democracy (UDC/DP),14.285714285714285,0.069,0.698,14.285714285714285,9.137495249792124,0.696,0.021569436843843937,0,0.04591705743630459,-0.007000000000000006,0.18130237726934562,-0.02499999999999991,9297.448157218518
parl_1330,Ecuador,ECU,1998,parliamentary,Christian Democratic Union / Popular Democracy (UDC/DP),26.666666666666668,0.069,Social Christian Party [Movement] (PSC),21.666666666666668,0.774,-0.7050000000000001,5,9.14361468341663,0.695,-0.04623753929312169,-0.0020000000000000018,0.05081939934891855,0.0030000000000000027,0.23001976608564756,-0.06099999999999994,9354.51771267979
parl_1331,Ecuador,ECU,2002,parliamentary,Social Christian Party [Movement] (PSC),24,0.774,Democratic Left (ID),16,0.062,0.712,8,9.151769336867893,0.689,0.04228517541928811,0.009000000000000008,0.16456013862718422,-0.017999999999999905,0.3780826000587483,-0.10299999999999998,9431.112440107998
parl_1332,Ecuador,ECU,2006,parliamentary,Institutional Renewal Party of National Action (PRIAN),28.28282828282828,0.648,Patriotic Society Party (PSP),23.232323232323232,0.757,-0.10899999999999999,5.050505050505048,9.277033086370025,0.698,0.027449690127945958,-0.026999999999999913,0.16780866654173066,-0.11699999999999999,0.27450799367783363,-0.15799999999999992,10689.669495440727
parl_1336,Ecuador,ECU,2013,parliamentary,PAIS Alliance (PAIS),72.99270072992701,0.993,"Grow, Creating Opportunities Movement (CREO)",8.02919708029197,0.267,0.726,64.96350364963504,9.472462449650392,0.586,0.08516090480482075,-0.051999999999999935,0.08660416794465942,0.05500000000000005,0.1179783570537043,0.05500000000000005,12996.851952910436
pres_482,Ecuador,ECU,2013,presidential,PAIS Alliance (PAIS),57.17434595087092,0.993,"Grow, Creating Opportunities Movement (CREO)",22.680367791004652,0.267,0.726,34.49397815986627,9.472462449650392,0.586,0.08516090480482075,-0.051999999999999935,0.08660416794465942,0.05500000000000005,0.1179783570537043,0.05500000000000005,12996.851952910436
parl_1337,Ecuador,ECU,2017,parliamentary,PAIS Alliance (PAIS),54.74452554744526,0.985,"Grow, Creating Opportunities Movement (CREO)",26.277372262773724,0.257,0.728,28.467153284671532,9.519593303195244,0.54,0.036579693802832436,0.10099999999999998,0.051099308118717435,0.121,NA,NA,13624.0692217133
pres_483,Ecuador,ECU,2017,presidential,PAIS Alliance (PAIS),51.160000000000004,0.985,"Grow, Creating Opportunities Movement (CREO)",48.84,0.257,0.728,2.3200000000000003,9.519593303195244,0.54,0.036579693802832436,0.10099999999999998,0.051099308118717435,0.121,NA,NA,13624.0692217133
parl_1348,Egypt,EGY,1979,parliamentary,National Democratic Party (NDP),86.38743455497382,0.977,Socialist Labor Party (SLP),7.591623036649215,0.46,0.5169999999999999,78.79581151832461,8.624888197891279,0.207,0.15227146392243118,-0.025999999999999995,0.3498733321064391,0.008000000000000007,0.4890425291979834,0.017000000000000015,5568.540099236541
parl_1349,Egypt,EGY,1984,parliamentary,National Democratic Party (NDP),85.1528384279476,0.969,New Wafd Party (Wafd),12.663755458515283,0.431,0.538,72.48908296943232,8.862018583952285,0.217,0.09354002421468843,-0.0030000000000000027,0.17468841004462732,0.007000000000000006,0.2378581320783868,0,7058.716986058079
parl_1386,El Salvador,SLV,1970,parliamentary,National Conciliation [Coalition] Party (PCN),65.38461538461539,0.99,Christian Democratic Party (PDC),30.76923076923077,0.315,0.675,34.61538461538461,8.753335909728476,0.192,0.030238004980286393,-0.0050000000000000044,0.16978231875535932,-0.019000000000000017,0.1176608396379466,-0.091,6331.77514661543
parl_1387,El Salvador,SLV,1972,parliamentary,National Conciliation [Coalition] Party (PCN),75,0.99,National Opposition Union (UNO),15.384615384615385,0.442,0.548,59.61538461538461,8.783125758073208,0.187,0.05759350556707532,-0.014000000000000012,0.19878892874112974,-0.015999999999999986,-0.07728798298044603,-0.056999999999999995,6523.23539503284
parl_1388,El Salvador,SLV,1974,parliamentary,National Conciliation [Coalition] Party (PCN),69.23076923076923,0.99,National Opposition Union (UNO),28.846153846153843,0.442,0.548,40.38461538461539,8.839121807442591,0.173,0.07361534636767275,0,0.13844038525296543,-0.014999999999999986,-0.13348164534891294,-0.016999999999999987,6898.931389072007
pres_536,El Salvador,SLV,1977,presidential,National Conciliation [Coalition] Party (PCN),67.30000000000001,0.99,National Opposition Union (UNO),32.7,0.442,0.548,34.60000000000001,8.927196690474855,0.171,0.08151975888944984,0,-0.20109163997430735,-0.04100000000000001,-0.21218160924654061,0.028999999999999998,7534.115287829167
parl_1391,El Salvador,SLV,1982,parliamentary,Christian Democratic Party (PDC),40,0.512,Nationalist Republican Alliance (ARENA),31.666666666666664,0.995,-0.483,8.333333333333336,8.771620191906331,0.104,-0.07636232983496116,0.03500000000000002,-0.07956710881132634,0.09600000000000002,-0.03225363026696948,0.16800000000000004,6448.611994018722
pres_538,El Salvador,SLV,1984,presidential,Christian Democratic Party (PDC),53.591798719137316,0.512,Nationalist Republican Alliance (ARENA),46.408201280862684,0.995,-0.483,7.1835974382746315,8.692184775806059,0.139,0.0032780543953307983,0.05199999999999999,-0.016620423174222188,0.06899999999999998,0.13461719606141154,0.33199999999999996,5956.180957953778
parl_1392,El Salvador,SLV,1985,parliamentary,Christian Democratic Party (PDC),55.00000000000001,0.546,Nationalist Republican Alliance (ARENA),21.666666666666668,0.995,-0.44899999999999995,33.33333333333334,8.695849819908892,0.156,-0.0138065577632831,0.04400000000000001,-0.00581292775317388,0.055999999999999994,0.17413005640595491,0.32799999999999996,5978.050676109414
parl_1393,El Salvador,SLV,1988,parliamentary,Nationalist Republican Alliance (ARENA),51.66666666666667,0.995,Christian Democratic Party (PDC),36.666666666666664,0.542,0.45299999999999996,15.000000000000007,8.68870900620165,0.2,-0.013196475351662018,0.00799999999999998,0.09797242622173408,0.179,0.23675779830270005,0.292,5935.51458180861
pres_539,El Salvador,SLV,1989,presidential,Nationalist Republican Alliance (ARENA),53.81555099789368,0.995,Christian Democratic Party (PDC),36.496648840671384,0.542,0.45299999999999996,17.318902157222297,8.684640362197452,0.201,0.005394064997973569,0.010999999999999982,0.14320958900381875,0.26999999999999996,0.2615247290644038,0.304,5911.414147283987
parl_1394,El Salvador,SLV,1991,parliamentary,Nationalist Republican Alliance (ARENA),46.42857142857143,0.996,Christian Democratic Party (PDC),30.952380952380953,0.353,0.643,15.476190476190478,8.690019931331216,0.212,0.050026098735491464,0.060000000000000026,0.18180088211637324,0.279,0.26840189132703696,0.32200000000000006,5943.300699424378
parl_1395,El Salvador,SLV,1994,parliamentary,Nationalist Republican Alliance (ARENA),46.42857142857143,0.787,Farabundo Martí National Liberation Front (FMLN),25,0.411,0.37600000000000006,21.42857142857143,8.782174236242998,0.379,0.07702550511176764,0.10499999999999998,0.1442932731658988,0.126,0.1966699116226367,0.16000000000000003,6517.031346262881
pres_540,El Salvador,SLV,1994,presidential,Nationalist Republican Alliance (ARENA),68.34563380564028,0.787,Farabundo Martí National Liberation Front (FMLN),31.654366194359714,0.411,0.37600000000000006,36.691267611280566,8.782174236242998,0.379,0.07702550511176764,0.10499999999999998,0.1442932731658988,0.126,0.1966699116226367,0.16000000000000003,6517.031346262881
parl_1408,Eq. Guinea,GNQ,1993,parliamentary,Democratic Party of Equatorial Guinea (PDGE),85,0.999,Convergence for Social Democracy (CPDS),7.5,0.172,0.827,77.5,8.28694114672566,0.162,0.11181953954739443,0.013999999999999985,2.294393016141022,0.017999999999999988,6.955082970885423,0.022999999999999993,3971.666848810986
parl_1409,Eq. Guinea,GNQ,1999,parliamentary,Democratic Party of Equatorial Guinea (PDGE),93.75,0.999,Popular Union of Equatorial Guinea (UP),5,0.188,0.8109999999999999,88.75,9.479163084096461,0.18,0.27084235420267033,0.006000000000000005,1.822234466096857,0.0040000000000000036,2.5293766446066117,0,13084.231529161732
pres_551,Eq. Guinea,GNQ,2002,presidential,Democratic Party of Equatorial Guinea (PDGE),97.06,0.999,Convergence for Social Democracy (CPDS),2.17,0.172,0.827,94.89,10.172450452924554,0.186,0.20719777524659744,-0.0010000000000000009,0.6201113688121465,-0.0040000000000000036,0.6279075025689818,-0.010000000000000009,26172.131826992856
parl_1410,Eq. Guinea,GNQ,2004,parliamentary,Democratic Party of Equatorial Guinea (PDGE),98,0.999,Convergence for Social Democracy (CPDS),2,0.172,0.827,96,10.360752238490612,0.185,0.2090266727568939,-0.0050000000000000044,0.4616005655600499,-0.0050000000000000044,0.19951139730573342,-0.006000000000000005,31594.939315006442
parl_1411,Eq. Guinea,GNQ,2008,parliamentary,Democratic Party of Equatorial Guinea (PDGE),99,0.999,Convergence for Social Democracy (CPDS),1,0.172,0.827,98,10.654945345986274,0.182,0.08908621037388054,-0.0020000000000000018,-0.07445324171955958,-0.0050000000000000044,-0.4326054870985071,-0.0050000000000000044,42401.76831896134
pres_552,Eq. Guinea,GNQ,2009,presidential,Democratic Party of Equatorial Guinea (PDGE),95.77,0.999,Convergence for Social Democracy (CPDS),3.5700000000000003,0.172,0.827,92.19999999999999,10.773018429365303,0.179,-0.1581646109900463,-0.0020000000000000018,-0.20574593348985992,0,-0.5387731851398019,-0.0010000000000000009,47715.827218933584
parl_1412,Eq. Guinea,GNQ,2013,parliamentary,Democratic Party of Equatorial Guinea (PDGE),99,0.999,Convergence for Social Democracy (CPDS),1,0.172,0.827,98,10.659745902286959,0.176,-0.11048540047559696,0.0030000000000000027,-0.43532276895174127,0.0010000000000000009,-0.5613999251738679,0.007000000000000006,42605.8097593861
parl_1413,Eq. Guinea,GNQ,2017,parliamentary,Democratic Party of Equatorial Guinea (PDGE),99,0.999,Citizens for Innovation (CI),1,0.561,0.43799999999999994,98,10.280292358043248,0.18,-0.17473228256906226,-0.0030000000000000027,-0.3037233672984765,-0.007000000000000006,NA,NA,29152.39524501618
parl_1527,Fiji,FJI,1994,parliamentary,Fijian Political Party (SVT),45.714285714285715,0.87,National Federation Party (NFP),28.57142857142857,0.042,0.828,17.142857142857146,9.026635301219786,0.54,0.06597690434299608,-0.018000000000000016,0.15627582498324077,0.0020000000000000018,0.21055583434616487,-0.010000000000000009,8321.812022098216
parl_1529,Fiji,FJI,2001,parliamentary,United Fiji Party (SDL),45.07042253521127,0.871,Fiji Labour Party (FLP),38.028169014084504,0.082,0.789,7.042253521126767,9.143835787432842,0.344,0.03161291806749178,-0.02699999999999997,0.08445521593130922,0.051000000000000045,0.1041298386121885,-0.21299999999999997,9356.586262789733
parl_1530,Fiji,FJI,2006,parliamentary,United Fiji Party (SDL),50.70422535211267,0.868,Fiji Labour Party (FLP),43.66197183098591,0.171,0.697,7.04225352112676,9.215568089240216,0.53,-0.008014629796987305,-0.396,0.027702004964497817,-0.399,0.22576881271658045,-0.133,10052.414056204874
parl_1690,Gambia,GMB,1997,parliamentary,Alliance for Patriotic Reorientation and Construction (APRC),73.33333333333333,0.981,United Democratic Party (UDP),15.555555555555555,0.202,0.7789999999999999,57.77777777777777,7.801561234678076,0.13,-0.016233195521931476,0.129,0.06300524849699962,0.126,0.03351681657599381,0.11299999999999999,2444.4153060430617
pres_608,Gambia,GMB,2001,presidential,Alliance for Patriotic Reorientation and Construction (APRC),52.96,0.981,United Democratic Party (UDP),32.67,0.202,0.7789999999999999,20.29,7.8557853947355705,0.255,0.006899569841412712,0.0010000000000000009,-0.02197466632204781,-0.0040000000000000036,-0.039076630891418995,-0.01100000000000001,2580.621124149877
parl_1691,Gambia,GMB,2002,parliamentary,Alliance for Patriotic Reorientation and Construction (APRC),93.75,0.981,People's Democratic Organisation for Independence and Socialism (PDOIS),4.166666666666666,0.022,0.959,89.58333333333333,7.884946777832653,0.258,-0.026099967064281304,-0.0010000000000000009,-0.04916826953440101,-0.015000000000000013,-0.04628746884314017,-0.015000000000000013,2656.983611868074
parl_1692,Gambia,GMB,2007,parliamentary,Alliance for Patriotic Reorientation and Construction (APRC),87.5,0.982,United Democratic Party (UDP),8.333333333333332,0.148,0.834,79.16666666666667,7.833565689008948,0.251,0.03311302765519342,-0.008000000000000007,0.003996068933091124,-0.008000000000000007,-0.012282511965926224,0.247,2523.9128360430554
pres_610,Gambia,GMB,2011,presidential,Alliance for Patriotic Reorientation and Construction (APRC),71.52,0.982,United Democratic Party (UDP),17.35,0.148,0.834,54.169999999999995,7.929959091682843,0.244,-0.08826444886548368,-0.0010000000000000009,-0.12242362269570639,0.006000000000000005,-0.01643551168805446,0.263,2779.313105169389
parl_1694,Gambia,GMB,2017,parliamentary,United Democratic Party (UDP),60.37735849056604,0.152,Alliance for Patriotic Reorientation and Construction (APRC),9.433962264150944,0.937,-0.785,50.943396226415096,7.799367803916008,0.25,0.06978892706290529,0.28800000000000003,0.1552245222048243,0.371,NA,NA,2439.0595262289
parl_1698,Georgia,GEO,1995,parliamentary,Citizens’ Union of Georgia (SMK),45.95744680851064,0.808,National Democratic Party of Georgia (NDPG),14.468085106382977,0.419,0.38900000000000007,31.48936170212766,8.215362727665136,0.362,0.1969285706638979,0.020000000000000018,0.5887441229626291,0.01200000000000001,1.431092138499563,0.18500000000000005,3697.317100587742
pres_617,Georgia,GEO,2004,presidential,United National Movement (ENM),96.94,0.305,Citizens’ Union of Georgia (SMK),1.87,0.824,-0.5189999999999999,95.07,8.941166514328932,0.384,0.17649162364083693,0.16300000000000003,0.46923817923808486,0.10699999999999998,1.0307581036594828,0.29100000000000004,7640.104150476214
parl_1877,Guatemala,GTM,1984,parliamentary,National Liberation Movement Party (MLN),26.136363636363637,0.988,National Center Union (UCN),23.863636363636363,0.374,0.614,2.2727272727272734,8.97138840893539,0.095,-0.05591102324274588,0.05399999999999999,-0.05441721071455152,0.275,8.703779530088163e-4,0.30100000000000005,7874.527082977854
parl_1880,Guatemala,GTM,1994,parliamentary,Guatemalan Republican Front (FRG),40,0.739,National Advancement Party (PAN),30,0.336,0.40299999999999997,10,8.959351538613808,0.385,0.035413263096432335,0.02699999999999997,0.09512745710818216,0.10599999999999998,0.13761655896986213,0.16700000000000004,7780.3105950135205
parl_1881,Guatemala,GTM,1995,parliamentary,National Advancement Party (PAN),53.75,0.336,Guatemalan Republican Front (FRG),26.25,0.769,-0.433,27.5,8.972258408329152,0.396,0.025316356413944696,0.057999999999999996,0.09379695139862121,0.14600000000000002,0.13481041923001302,0.15600000000000003,7881.380897741249
pres_663,Guatemala,GTM,1996,presidential,National Advancement Party (PAN),51.21876044243102,0.336,Guatemalan Republican Front (FRG),48.78123955756898,0.769,-0.433,2.437520884862039,8.99415217365277,0.412,0.01981506968857949,0.07700000000000001,0.07019207858042553,0.13000000000000006,0.14546981843850237,0.14000000000000007,8055.836781086694
parl_1882,Guatemala,GTM,1999,parliamentary,Guatemalan Republican Front (FRG),55.75221238938053,0.79,National Advancement Party (PAN),32.743362831858406,0.452,0.338,23.008849557522126,9.034768162966376,0.489,0.027517121103777464,0.05300000000000005,0.05497673195390784,0.06300000000000006,0.14150648110497666,0.09099999999999997,8389.768133012003
pres_664,Guatemala,GTM,1999,presidential,Guatemalan Republican Front (FRG),68.32178234948165,0.79,National Advancement Party (PAN),31.678217650518352,0.452,0.338,36.6435646989633,9.034768162966376,0.489,0.027517121103777464,0.05300000000000005,0.05497673195390784,0.06300000000000006,0.14150648110497666,0.09099999999999997,8389.768133012003
parl_1883,Guatemala,GTM,2003,parliamentary,Grand National Alliance (GANA),31.0126582278481,0.301,Guatemalan Republican Front (FRG),25.949367088607595,0.678,-0.37700000000000006,5.063291139240505,9.077008951412223,0.542,0.011341758746728159,0.010000000000000009,0.11047128352733915,0.039999999999999925,0.15666987075093863,0.03199999999999992,8751.749930492697
pres_666,Guatemala,GTM,2007,presidential,National Unity of Hope (UNE),52.8358321434673,0.391,Patriotic Party (PP),47.1641678565327,0.8,-0.40900000000000003,5.6716642869346,9.129967048280363,0.552,0.05319290088926776,0.029999999999999916,0.0787641265897363,0.02399999999999991,0.17238988368372365,0.06899999999999995,9227.717895001584
parl_1886,Guatemala,GTM,2015,parliamentary,Renewed Democratic Liberty (LIDER),28.48101265822785,0.842,National Unity of Hope (UNE),20.253164556962027,0.374,0.46799999999999997,8.227848101265824,9.247083524988643,0.572,0.030229558025459458,0.05400000000000005,0.051507318330482166,0.017000000000000015,NA,0.06500000000000006,10374.265267373321
parl_1887,Guatemala,GTM,2019,parliamentary,National Unity of Hope (UNE),33.75,0.562,Come on or Let's go (Vamos),10,0.76,-0.19799999999999995,23.75,9.305852377005095,0.602,-0.00850777824923632,-0.013000000000000012,NA,0.007000000000000006,NA,NA,11002.220301519355
pres_669,Guatemala,GTM,2019,presidential,Come on or Let's go (Vamos),57.95493726705452,0.76,National Unity of Hope (UNE),42.04506273294548,0.562,0.19799999999999995,15.909874534109036,9.305852377005095,0.602,-0.00850777824923632,-0.013000000000000012,NA,0.007000000000000006,NA,NA,11002.220301519355
parl_1888,Guatemala,GTM,2023,parliamentary,Come on or Let's go (Vamos),24.375,0.76,National Unity of Hope (UNE),17.5,0.562,0.19799999999999995,6.875,9.387850802651142,0.509,NA,0.09999999999999998,NA,NA,NA,NA,11942.405145721246
parl_1903,Guinea-Bissau,GNB,1994,parliamentary,African Party for the Independence of Guinea and Cape Verde (PAIGC),62,0.865,Resistance of Guinea-Bissau-Bafatá Movement (RGB),19,0.414,0.451,43,7.604550827428064,0.157,0.012447037613586565,0.20099999999999998,-0.030667647268372344,0.207,-0.0985039566457443,0.22,2007.3100625622783
pres_681,Guinea-Bissau,GNB,1994,presidential,African Party for the Independence of Guinea and Cape Verde (PAIGC),52.00470061049825,0.865,Social Renewal Party (PRS),47.99529938950175,0.459,0.40599999999999997,4.009401220996494,7.604550827428064,0.157,0.012447037613586565,0.20099999999999998,-0.030667647268372344,0.207,-0.0985039566457443,0.22,2007.3100625622783
pres_682,Guinea-Bissau,GNB,2000,presidential,Social Renewal Party (PRS),72.00333655331748,0.459,African Party for the Independence of Guinea and Cape Verde (PAIGC),27.996663446682508,0.88,-0.421,44.00667310663498,7.573403086805848,0.364,-0.022993185620964307,0.064,-0.05277914067313405,0.08700000000000002,-0.014940769140294186,0.08400000000000002,1945.750585605364
parl_1905,Guinea-Bissau,GNB,2004,parliamentary,African Party for the Independence of Guinea and Cape Verde (PAIGC),45,0.868,Social Renewal Party (PRS),35,0.459,0.409,10,7.4966683064331905,0.376,0.022767089828707787,0.07500000000000001,0.04336786735035569,0.07600000000000001,0.05972499753248828,0.063,1802.0285948402375
parl_1906,Guinea-Bissau,GNB,2008,parliamentary,African Party for the Independence of Guinea and Cape Verde (PAIGC),67,0.868,Social Renewal Party (PRS),28.000000000000004,0.459,0.409,39,7.525107056411933,0.446,0.014113736501872642,0.006000000000000005,0.04733069151372815,-0.15800000000000003,0.1564507807250679,0.064,1854.011699307403
pres_684,Guinea-Bissau,GNB,2009,presidential,African Party for the Independence of Guinea and Cape Verde (PAIGC),63.30850967727365,0.868,Social Renewal Party (PRS),36.69149032272635,0.459,0.409,26.617019354547296,7.531415992706848,0.402,0.02729957479389533,0.045999999999999985,0.02353441656609534,0.03699999999999998,0.17310487718137368,0.127,1865.74551603974
pres_685,Guinea-Bissau,GNB,2012,presidential,African Party for the Independence of Guinea and Cape Verde (PAIGC),48.969810855185116,0.868,Social Renewal Party (PRS),23.359811709326273,0.459,0.409,25.609999145858843,7.609805336225454,0.449,-0.03772359959503857,-0.16100000000000003,0.04861802987427133,0.04099999999999998,0.14290953982199484,-0.07200000000000001,2017.8852503220476
parl_1907,Guinea-Bissau,GNB,2014,parliamentary,African Party for the Independence of Guinea and Cape Verde (PAIGC),55.88235294117647,0.828,Social Renewal Party (PRS),40.19607843137255,0.473,0.355,15.686274509803923,7.571351785149242,0.288,0.017301724322021705,0.21300000000000002,0.12717914811062192,0.24100000000000005,NA,-0.008999999999999952,1941.7633551101644
parl_1908,Guinea-Bissau,GNB,2019,parliamentary,African Party for the Independence of Guinea and Cape Verde (PAIGC),46.07843137254902,0.75,Madem G15 (Madem),26.47058823529412,0.345,0.405,19.6078431372549,7.670462699375982,0.51,0.012686218572555141,0.02300000000000002,NA,-0.23099999999999998,NA,NA,2144.073277137456
pres_687,Guinea-Bissau,GNB,2019,presidential,Madem G15 (Madem),53.54956948087626,0.345,African Party for the Independence of Guinea and Cape Verde (PAIGC),46.450430519123735,0.75,-0.405,7.099138961752523,7.670462699375982,0.51,0.012686218572555141,0.02300000000000002,NA,-0.23099999999999998,NA,NA,2144.073277137456
parl_1924,Guyana,GUY,1973,parliamentary,People's National Congress – Reform (PNC),69.81132075471697,0.959,People's Progressive Party (PPP),26.41509433962264,0.444,0.5149999999999999,43.39622641509433,8.157424341193664,0.315,0.06412303929322616,-0.02100000000000002,0.1160906858240951,-0.03300000000000003,-0.09798357595679141,-0.067,3489.188062192271
parl_1925,Guyana,GUY,1980,parliamentary,People's National Congress – Reform (PNC),81.53846153846153,0.994,People's Progressive Party (PPP),15.384615384615385,0.447,0.5469999999999999,66.15384615384615,8.241592296263457,0.282,0.024061175585315953,-0.033999999999999975,-0.18898428594908145,-0.03699999999999998,-0.25946397045336356,0.03200000000000003,3795.5791856085943
parl_1926,Guyana,GUY,1985,parliamentary,People's National Congress – Reform (PNC),83.07692307692308,0.994,People's Progressive Party (PPP),12.307692307692308,0.447,0.5469999999999999,70.76923076923077,8.005002718289942,0.249,0.022718648944038078,0.034999999999999976,-0.061799324210147555,0.065,0.30716663794654697,0.195,2995.908244868955
parl_1927,Guyana,GUY,1992,parliamentary,People's Progressive Party (PPP),49.23076923076923,0.382,People's National Congress – Reform (PNC),47.69230769230769,0.813,-0.43099999999999994,1.53846153846154,8.002049750929796,0.309,0.15897575937614272,0.135,0.4948577075068443,0.14300000000000002,0.8117261870078225,0.26299999999999996,2987.0744749442083
parl_1929,Guyana,GUY,2001,parliamentary,People's Progressive Party (PPP),52.307692307692314,0.689,People's National Congress – Reform (PNC),41.53846153846154,0.434,0.25499999999999995,10.769230769230774,8.398862748446268,0.519,0.2183129669047683,0.052999999999999936,0.7907288168892126,0.06399999999999995,1.25506830513019,0.06299999999999994,4442.012188828721
